id,date_time,not_rain_pxl,sequence,rain_category
2207494,2024-07-28 13:00:00,187744,83,2
2207472,2024-07-28 12:55:00,188117,83,2
2207450,2024-07-28 12:50:00,188109,83,2
2207428,2024-07-28 12:45:00,189068,83,2
2207406,2024-07-28 12:40:00,189032,83,2
2207384,2024-07-28 12:35:00,189510,83,2
2207364,2024-07-28 12:30:00,190655,83,2
2207340,2024-07-28 12:25:00,191276,83,2
2207320,2024-07-28 12:20:00,191418,83,2
2207296,2024-07-28 12:15:00,191109,83,2
2207274,2024-07-28 12:10:00,190999,83,2
2207252,2024-07-28 12:05:00,191043,83,2
2207210,2024-07-28 12:00:00,191328,83,2
2207188,2024-07-28 11:55:00,191070,83,2
2207168,2024-07-28 11:50:00,191040,83,2
2207146,2024-07-28 11:45:00,191545,83,2
2207124,2024-07-28 11:40:00,192127,83,2
2207100,2024-07-28 11:35:00,192542,83,2
2207080,2024-07-28 11:30:00,192736,83,2
2207058,2024-07-28 11:25:00,193081,83,2
2207036,2024-07-28 11:20:00,193510,83,1
2207014,2024-07-28 11:15:00,193670,83,1
2206992,2024-07-28 11:10:00,194089,83,1
2206968,2024-07-28 11:05:00,194408,83,1
2206926,2024-07-28 11:00:00,194830,83,1
2206904,2024-07-28 10:55:00,195079,83,1
2206882,2024-07-28 10:50:00,195161,83,0
2206860,2024-07-28 10:45:00,195286,83,0
2206840,2024-07-28 10:40:00,195390,83,0
2201532,2024-07-24 16:30:00,195987,84,0
2201514,2024-07-24 16:20:00,196057,84,0
2201494,2024-07-24 16:10:00,195778,84,0
2201452,2024-07-24 16:00:00,195202,84,0
2201430,2024-07-24 15:50:00,194015,84,1
2201412,2024-07-24 15:45:00,193931,84,1
2201390,2024-07-24 15:40:00,193547,84,1
2201370,2024-07-24 15:35:00,193387,84,1
2201350,2024-07-24 15:30:00,193326,84,1
2201329,2024-07-24 15:25:00,192999,84,2
2201308,2024-07-24 15:20:00,192843,84,2
2201287,2024-07-24 15:15:00,192679,84,2
2201266,2024-07-24 15:10:00,192695,84,2
2201246,2024-07-24 15:05:00,192355,84,2
2201202,2024-07-24 15:00:00,192008,84,2
2201180,2024-07-24 14:55:00,191431,84,2
2201158,2024-07-24 14:50:00,190685,84,2
2201136,2024-07-24 14:45:00,190143,84,2
2201116,2024-07-24 14:40:00,189922,84,2
2201094,2024-07-24 14:35:00,189887,84,2
2201074,2024-07-24 14:30:00,189724,84,2
2201054,2024-07-24 14:25:00,189978,84,2
2201032,2024-07-24 14:20:00,189828,84,2
2201010,2024-07-24 14:15:00,189871,84,2
2200990,2024-07-24 14:10:00,189939,84,2
2200966,2024-07-24 14:05:00,190142,84,2
2200927,2024-07-24 14:00:00,190688,84,2
2200907,2024-07-24 13:55:00,191076,84,2
2200885,2024-07-24 13:50:00,191444,84,2
2200867,2024-07-24 13:45:00,191787,84,2
2200845,2024-07-24 13:40:00,192014,84,2
2200825,2024-07-24 13:35:00,192018,84,2
2200804,2024-07-24 13:30:00,191670,84,2
2200783,2024-07-24 13:25:00,191662,84,2
2200761,2024-07-24 13:20:00,191685,84,2
2200739,2024-07-24 13:15:00,192074,84,2
2200717,2024-07-24 13:10:00,192119,84,2
2200695,2024-07-24 13:05:00,192246,84,2
2200653,2024-07-24 13:00:00,192086,84,2
2200631,2024-07-24 12:55:00,192007,84,2
2200611,2024-07-24 12:50:00,192100,84,2
2200591,2024-07-24 12:40:00,192510,84,2
2200569,2024-07-24 12:30:00,193087,84,2
2200551,2024-07-24 12:25:00,193502,84,1
2200529,2024-07-24 12:20:00,193723,84,1
2200509,2024-07-24 12:15:00,193848,84,1
2200491,2024-07-24 12:10:00,193726,84,1
2200449,2024-07-24 12:00:00,193131,84,2
2200431,2024-07-24 11:50:00,193790,84,1
2200409,2024-07-24 11:40:00,194309,84,1
2200391,2024-07-24 11:30:00,194599,84,1
2200371,2024-07-24 11:20:00,194857,84,1
2200349,2024-07-24 11:10:00,194846,84,1
2200309,2024-07-24 11:00:00,195078,84,1
2200289,2024-07-24 10:50:00,194894,84,1
2200269,2024-07-24 10:40:00,194608,84,1
2200249,2024-07-24 10:30:00,194493,84,1
2200229,2024-07-24 10:20:00,194147,84,1
2200211,2024-07-24 10:10:00,194048,84,1
2200169,2024-07-24 10:00:00,193701,84,1
2200151,2024-07-24 09:50:00,193517,84,1
2200129,2024-07-24 09:40:00,193380,84,1
2200109,2024-07-24 09:30:00,192500,84,2
2200089,2024-07-24 09:20:00,191658,84,2
2200069,2024-07-24 09:10:00,191495,84,2
2200029,2024-07-24 09:00:00,191400,84,2
2200011,2024-07-24 08:50:00,191229,84,2
2199991,2024-07-24 08:40:00,191190,84,2
2199969,2024-07-24 08:30:00,190747,84,2
2199951,2024-07-24 08:20:00,190965,84,2
2199931,2024-07-24 08:10:00,190966,84,2
2199891,2024-07-24 08:00:00,190078,84,2
2199871,2024-07-24 07:50:00,189606,84,2
2199849,2024-07-24 07:40:00,189681,84,2
2199831,2024-07-24 07:30:00,189872,84,2
2199811,2024-07-24 07:20:00,190318,84,2
2199791,2024-07-24 07:10:00,190820,84,2
2199749,2024-07-24 07:00:00,191078,84,2
2199729,2024-07-24 06:50:00,191094,84,2
2199709,2024-07-24 06:40:00,190782,84,2
2199689,2024-07-24 06:30:00,190454,84,2
2199669,2024-07-24 06:20:00,190877,84,2
2199651,2024-07-24 06:10:00,191217,84,2
2199606,2024-07-24 06:00:00,191185,84,2
2199589,2024-07-24 05:50:00,191340,84,2
2199569,2024-07-24 05:40:00,191044,84,2
2199549,2024-07-24 05:30:00,191569,84,2
2199529,2024-07-24 05:20:00,191579,84,2
2199509,2024-07-24 05:10:00,191647,84,2
2199469,2024-07-24 05:00:00,191766,84,2
2199451,2024-07-24 04:50:00,191959,84,2
2199429,2024-07-24 04:40:00,192077,84,2
2199409,2024-07-24 04:30:00,192611,84,2
2199389,2024-07-24 04:20:00,193300,84,1
2199366,2024-07-24 04:10:00,193773,84,1
2198815,2024-07-23 19:00:00,195958,85,0
2198797,2024-07-23 18:50:00,195988,85,0
2198775,2024-07-23 18:40:00,195707,85,0
2198755,2024-07-23 18:30:00,194271,85,1
2198735,2024-07-23 18:20:00,192893,85,2
2198715,2024-07-23 18:10:00,191858,85,2
2198675,2024-07-23 18:00:00,191309,85,2
2198655,2024-07-23 17:50:00,190022,85,2
2198635,2024-07-23 17:40:00,189180,85,2
2198613,2024-07-23 17:30:00,189688,85,2
2198593,2024-07-23 17:25:00,189585,85,2
2198573,2024-07-23 17:20:00,189206,85,2
2198555,2024-07-23 17:15:00,188634,85,2
2198533,2024-07-23 17:10:00,188420,85,2
2198513,2024-07-23 17:05:00,187645,85,2
2198473,2024-07-23 17:00:00,186910,85,2
2198453,2024-07-23 16:55:00,186773,85,2
2198429,2024-07-23 16:50:00,186189,85,3
2198409,2024-07-23 16:45:00,185822,85,3
2198387,2024-07-23 16:40:00,185469,85,3
2198363,2024-07-23 16:35:00,185559,85,3
2198343,2024-07-23 16:30:00,185404,85,3
2198319,2024-07-23 16:25:00,185406,85,3
2198300,2024-07-23 16:20:00,185030,85,3
2198276,2024-07-23 16:15:00,184686,85,3
2198256,2024-07-23 16:10:00,184458,85,3
2198232,2024-07-23 16:05:00,183283,85,3
2198192,2024-07-23 16:00:00,182553,85,3
2198168,2024-07-23 15:55:00,181801,85,3
2198146,2024-07-23 15:50:00,181169,85,3
2198124,2024-07-23 15:45:00,180292,85,3
2198104,2024-07-23 15:40:00,179151,85,3
2198083,2024-07-23 15:30:00,177071,85,3
2198061,2024-07-23 15:20:00,176384,85,3
2198041,2024-07-23 15:15:00,175639,85,3
2198023,2024-07-23 15:10:00,175020,85,3
2198001,2024-07-23 15:05:00,174209,85,3
2197960,2024-07-23 15:00:00,173519,85,3
2197939,2024-07-23 14:55:00,172692,85,3
2197919,2024-07-23 14:50:00,173015,85,3
2197899,2024-07-23 14:45:00,172838,85,3
2197878,2024-07-23 14:40:00,173378,85,3
2197858,2024-07-23 14:35:00,174204,85,3
2197838,2024-07-23 14:30:00,174677,85,3
2197818,2024-07-23 14:25:00,175018,85,3
2197796,2024-07-23 14:20:00,175086,85,3
2197775,2024-07-23 14:15:00,174970,85,3
2197753,2024-07-23 14:10:00,176265,85,3
2197731,2024-07-23 14:05:00,177206,85,3
2197691,2024-07-23 14:00:00,178034,85,3
2197670,2024-07-23 13:55:00,178243,85,3
2197650,2024-07-23 13:50:00,178305,85,3
2197626,2024-07-23 13:45:00,179199,85,3
2197606,2024-07-23 13:40:00,180219,85,3
2197588,2024-07-23 13:35:00,181088,85,3
2197570,2024-07-23 13:30:00,182126,85,3
2197548,2024-07-23 13:20:00,181775,85,3
2197530,2024-07-23 13:10:00,183935,85,3
2197488,2024-07-23 13:00:00,185001,85,3
2197470,2024-07-23 12:50:00,186662,85,3
2197448,2024-07-23 12:40:00,187636,85,2
2197428,2024-07-23 12:30:00,188283,85,2
2197408,2024-07-23 12:20:00,188129,85,2
2197388,2024-07-23 12:10:00,187531,85,2
2197348,2024-07-23 12:00:00,187208,85,2
2197328,2024-07-23 11:50:00,186823,85,2
2197308,2024-07-23 11:40:00,187504,85,2
2197288,2024-07-23 11:30:00,188303,85,2
2197268,2024-07-23 11:20:00,188674,85,2
2197250,2024-07-23 11:10:00,189300,85,2
2197208,2024-07-23 11:00:00,189846,85,2
2197190,2024-07-23 10:50:00,190024,85,2
2197170,2024-07-23 10:40:00,189977,85,2
2197148,2024-07-23 10:30:00,189093,85,2
2197130,2024-07-23 10:20:00,189260,85,2
2197107,2024-07-23 10:10:00,189192,85,2
2197068,2024-07-23 10:00:00,189584,85,2
2197048,2024-07-23 09:50:00,190589,85,2
2197028,2024-07-23 09:40:00,191186,85,2
2197010,2024-07-23 09:30:00,191683,85,2
2196988,2024-07-23 09:20:00,192059,85,2
2196970,2024-07-23 09:10:00,191989,85,2
2196928,2024-07-23 09:00:00,192324,85,2
2196910,2024-07-23 08:50:00,192767,85,2
2196888,2024-07-23 08:40:00,193317,85,1
2196868,2024-07-23 08:30:00,193659,85,1
2196848,2024-07-23 08:20:00,194001,85,1
2196828,2024-07-23 08:10:00,194068,85,1
2196788,2024-07-23 08:00:00,193867,85,1
2196768,2024-07-23 07:50:00,193501,85,1
2196750,2024-07-23 07:40:00,193465,85,1
2196728,2024-07-23 07:30:00,193531,85,1
2196710,2024-07-23 07:20:00,193507,85,1
2196690,2024-07-23 07:10:00,193765,85,1
2196648,2024-07-23 07:00:00,194028,85,1
2196628,2024-07-23 06:50:00,194137,85,1
2196608,2024-07-23 06:40:00,194334,85,1
2196592,2024-07-23 06:30:00,194641,85,1
2196574,2024-07-23 06:20:00,194899,85,1
2196553,2024-07-23 06:10:00,194766,85,1
2196528,2024-07-23 06:00:00,194420,85,1
2196510,2024-07-23 05:50:00,194119,85,1
2196492,2024-07-23 05:40:00,194257,85,1
2196474,2024-07-23 05:30:00,194174,85,1
2196453,2024-07-23 05:20:00,194086,85,1
2196438,2024-07-23 05:10:00,194270,85,1
2196067,2024-07-22 21:10:00,196126,86,0
2196039,2024-07-22 21:00:00,195878,86,0
2196021,2024-07-22 20:50:00,195547,86,0
2196003,2024-07-22 20:40:00,195151,86,0
2195985,2024-07-22 20:30:00,194986,86,1
2195965,2024-07-22 20:20:00,194782,86,1
2195947,2024-07-22 20:15:00,194645,86,1
2195926,2024-07-22 20:10:00,194451,86,1
2195911,2024-07-22 20:05:00,194050,86,1
2195887,2024-07-22 20:00:00,193827,86,1
2195865,2024-07-22 19:50:00,192013,86,2
2195849,2024-07-22 19:45:00,190263,86,2
2195831,2024-07-22 19:40:00,188088,86,2
2195811,2024-07-22 19:35:00,185657,86,3
2195793,2024-07-22 19:30:00,183543,86,3
2195776,2024-07-22 19:25:00,182494,86,3
2195758,2024-07-22 19:20:00,181918,86,3
2195740,2024-07-22 19:10:00,177744,86,3
2195710,2024-07-22 19:00:00,171884,86,3
2195692,2024-07-22 18:55:00,169116,86,3
2195674,2024-07-22 18:50:00,166070,86,4
2195656,2024-07-22 18:45:00,163821,86,4
2195636,2024-07-22 18:40:00,161686,86,4
2195616,2024-07-22 18:35:00,159774,86,4
2195596,2024-07-22 18:30:00,158014,86,4
2195576,2024-07-22 18:25:00,156706,86,4
2195556,2024-07-22 18:20:00,155121,86,4
2195536,2024-07-22 18:15:00,154302,86,4
2195516,2024-07-22 18:10:00,154050,86,4
2195496,2024-07-22 18:05:00,153955,86,4
2195466,2024-07-22 18:00:00,152954,86,4
2195446,2024-07-22 17:55:00,151167,86,4
2195426,2024-07-22 17:50:00,148937,86,4
2195406,2024-07-22 17:45:00,148279,86,4
2195386,2024-07-22 17:40:00,148578,86,4
2195366,2024-07-22 17:35:00,149314,86,4
2195346,2024-07-22 17:30:00,150879,86,4
2195326,2024-07-22 17:25:00,152568,86,4
2195306,2024-07-22 17:20:00,154775,86,4
2195286,2024-07-22 17:15:00,156571,86,4
2195266,2024-07-22 17:10:00,158245,86,4
2195246,2024-07-22 17:05:00,159359,86,4
2195216,2024-07-22 17:00:00,161622,86,4
2195196,2024-07-22 16:55:00,163656,86,4
2195176,2024-07-22 16:50:00,165085,86,4
2195156,2024-07-22 16:45:00,165476,86,4
2195136,2024-07-22 16:40:00,165268,86,4
2195116,2024-07-22 16:35:00,165430,86,4
2195096,2024-07-22 16:30:00,166611,86,4
2195076,2024-07-22 16:25:00,167240,86,4
2195058,2024-07-22 16:20:00,167336,86,4
2195036,2024-07-22 16:15:00,167822,86,4
2195018,2024-07-22 16:10:00,168703,86,3
2194996,2024-07-22 16:05:00,170024,86,3
2194966,2024-07-22 16:00:00,169529,86,3
2194946,2024-07-22 15:55:00,169441,86,3
2194926,2024-07-22 15:50:00,170955,86,3
2194906,2024-07-22 15:45:00,173276,86,3
2194886,2024-07-22 15:40:00,172245,86,3
2194866,2024-07-22 15:35:00,171185,86,3
2194846,2024-07-22 15:30:00,170898,86,3
2194826,2024-07-22 15:25:00,171863,86,3
2194806,2024-07-22 15:20:00,172734,86,3
2194788,2024-07-22 15:15:00,173104,86,3
2194766,2024-07-22 15:10:00,173590,86,3
2194746,2024-07-22 15:05:00,174087,86,3
2194716,2024-07-22 15:00:00,174393,86,3
2194696,2024-07-22 14:55:00,175339,86,3
2194676,2024-07-22 14:50:00,176099,86,3
2194658,2024-07-22 14:45:00,176902,86,3
2194638,2024-07-22 14:40:00,177384,86,3
2194616,2024-07-22 14:35:00,178534,86,3
2194596,2024-07-22 14:30:00,179467,86,3
2194576,2024-07-22 14:25:00,179457,86,3
2194556,2024-07-22 14:20:00,179894,86,3
2194536,2024-07-22 14:15:00,179998,86,3
2194518,2024-07-22 14:10:00,180427,86,3
2194496,2024-07-22 14:05:00,181046,86,3
2194466,2024-07-22 14:00:00,181672,86,3
2194446,2024-07-22 13:55:00,182585,86,3
2194426,2024-07-22 13:50:00,183474,86,3
2194408,2024-07-22 13:45:00,183796,86,3
2194386,2024-07-22 13:40:00,184728,86,3
2194366,2024-07-22 13:35:00,185098,86,3
2194348,2024-07-22 13:30:00,185505,86,3
2194326,2024-07-22 13:25:00,186305,86,3
2194306,2024-07-22 13:20:00,186918,86,2
2194288,2024-07-22 13:15:00,187067,86,2
2194266,2024-07-22 13:10:00,187843,86,2
2194246,2024-07-22 13:05:00,189123,86,2
2194216,2024-07-22 13:00:00,190159,86,2
2194196,2024-07-22 12:55:00,190422,86,2
2194176,2024-07-22 12:50:00,190712,86,2
2194156,2024-07-22 12:45:00,190882,86,2
2194136,2024-07-22 12:40:00,191002,86,2
2194116,2024-07-22 12:35:00,191432,86,2
2194096,2024-07-22 12:30:00,192083,86,2
2194076,2024-07-22 12:25:00,192369,86,2
2194058,2024-07-22 12:20:00,192626,86,2
2194038,2024-07-22 12:10:00,193571,86,1
2193946,2024-07-22 10:30:00,196013,87,0
2193928,2024-07-22 10:20:00,195796,87,0
2193910,2024-07-22 10:10:00,195827,87,0
2193882,2024-07-22 10:00:00,195782,87,0
2193864,2024-07-22 09:50:00,195091,87,1
2193846,2024-07-22 09:40:00,194865,87,1
2193826,2024-07-22 09:30:00,194725,87,1
2193808,2024-07-22 09:25:00,194816,87,1
2193790,2024-07-22 09:20:00,195058,87,1
2193772,2024-07-22 09:15:00,195047,87,1
2193756,2024-07-22 09:10:00,195231,87,0
2193056,2024-07-21 23:50:00,193363,88,1
2193038,2024-07-21 23:40:00,193275,88,1
2193020,2024-07-21 23:30:00,193493,88,1
2193002,2024-07-21 23:20:00,193577,88,1
2192984,2024-07-21 23:10:00,195057,88,1
2192956,2024-07-21 23:00:00,195884,88,0
2192938,2024-07-21 22:50:00,195529,88,0
2192920,2024-07-21 22:40:00,195816,88,0
2192902,2024-07-21 22:30:00,195773,88,0
2192882,2024-07-21 22:20:00,196158,88,0
2192864,2024-07-21 22:15:00,196062,88,0
2192846,2024-07-21 22:10:00,195989,88,0
2192828,2024-07-21 22:05:00,195904,88,0
2192800,2024-07-21 22:00:00,195703,88,0
2192782,2024-07-21 21:55:00,195577,88,0
2192765,2024-07-21 21:50:00,195189,88,0
2192742,2024-07-21 21:40:00,194703,88,1
2192725,2024-07-21 21:30:00,194272,88,1
2192707,2024-07-21 21:25:00,194087,88,1
2192689,2024-07-21 21:20:00,194065,88,1
2192671,2024-07-21 21:15:00,193962,88,1
2192655,2024-07-21 21:10:00,193688,88,1
2192627,2024-07-21 21:00:00,192987,88,2
2192609,2024-07-21 20:50:00,193464,88,1
2192591,2024-07-21 20:40:00,193877,88,1
2192573,2024-07-21 20:30:00,194205,88,1
2192555,2024-07-21 20:20:00,193789,88,1
2192537,2024-07-21 20:10:00,192794,88,2
2192506,2024-07-21 20:00:00,190488,88,2
2192491,2024-07-21 19:50:00,187325,88,2
2192473,2024-07-21 19:40:00,185205,88,3
2192455,2024-07-21 19:30:00,184474,88,3
2192435,2024-07-21 19:20:00,185432,88,3
2192417,2024-07-21 19:15:00,185516,88,3
2192399,2024-07-21 19:10:00,185912,88,3
2192381,2024-07-21 19:05:00,186449,88,3
2192353,2024-07-21 19:00:00,186650,88,3
2192335,2024-07-21 18:55:00,187119,88,2
2192317,2024-07-21 18:50:00,187408,88,2
2192299,2024-07-21 18:45:00,187513,88,2
2192281,2024-07-21 18:40:00,187945,88,2
2192261,2024-07-21 18:35:00,188495,88,2
2192241,2024-07-21 18:30:00,188881,88,2
2192222,2024-07-21 18:25:00,189338,88,2
2192203,2024-07-21 18:20:00,189491,88,2
2192183,2024-07-21 18:15:00,189868,88,2
2192163,2024-07-21 18:10:00,190292,88,2
2192143,2024-07-21 18:05:00,190561,88,2
2192115,2024-07-21 18:00:00,190374,88,2
2192095,2024-07-21 17:55:00,190512,88,2
2192075,2024-07-21 17:50:00,190665,88,2
2192055,2024-07-21 17:45:00,191157,88,2
2192036,2024-07-21 17:40:00,191335,88,2
2190434,2024-07-20 14:50:00,186794,89,2
2190416,2024-07-20 14:40:00,185024,89,3
2190398,2024-07-20 14:30:00,184607,89,3
2190380,2024-07-20 14:20:00,183594,89,3
2190362,2024-07-20 14:10:00,183628,89,3
2190334,2024-07-20 14:00:00,183654,89,3
2190316,2024-07-20 13:50:00,182848,89,3
2190298,2024-07-20 13:40:00,182959,89,3
2190280,2024-07-20 13:30:00,182567,89,3
2190262,2024-07-20 13:20:00,181855,89,3
2190244,2024-07-20 13:10:00,180616,89,3
2190216,2024-07-20 13:00:00,179953,89,3
2190198,2024-07-20 12:50:00,177742,89,3
2190180,2024-07-20 12:40:00,176884,89,3
2190162,2024-07-20 12:30:00,177115,89,3
2190144,2024-07-20 12:20:00,176740,89,3
2190126,2024-07-20 12:10:00,175872,89,3
2190098,2024-07-20 12:00:00,174470,89,3
2190080,2024-07-20 11:50:00,172354,89,3
2190062,2024-07-20 11:40:00,170781,89,3
2190044,2024-07-20 11:30:00,168617,89,3
2190026,2024-07-20 11:20:00,167766,89,4
2190008,2024-07-20 11:10:00,166527,89,4
2189980,2024-07-20 11:00:00,166560,89,4
2189962,2024-07-20 10:50:00,168032,89,4
2189944,2024-07-20 10:40:00,168925,89,3
2189926,2024-07-20 10:30:00,168434,89,3
2189908,2024-07-20 10:20:00,169253,89,3
2189890,2024-07-20 10:10:00,169057,89,3
2189862,2024-07-20 10:00:00,169184,89,3
2189844,2024-07-20 09:50:00,168946,89,3
2189826,2024-07-20 09:40:00,169224,89,3
2189808,2024-07-20 09:30:00,170376,89,3
2189790,2024-07-20 09:20:00,170647,89,3
2189772,2024-07-20 09:10:00,170482,89,3
2189744,2024-07-20 09:00:00,170935,89,3
2189726,2024-07-20 08:50:00,171725,89,3
2189708,2024-07-20 08:40:00,171525,89,3
2189690,2024-07-20 08:30:00,171750,89,3
2189670,2024-07-20 08:20:00,170554,89,3
2189652,2024-07-20 08:15:00,169095,89,3
2189634,2024-07-20 08:10:00,167650,89,4
2189616,2024-07-20 08:05:00,166169,89,4
2189587,2024-07-20 08:00:00,165217,89,4
2189567,2024-07-20 07:55:00,163906,89,4
2189548,2024-07-20 07:50:00,162977,89,4
2189529,2024-07-20 07:45:00,162350,89,4
2189509,2024-07-20 07:40:00,161209,89,4
2189491,2024-07-20 07:35:00,160884,89,4
2189471,2024-07-20 07:30:00,160389,89,4
2189453,2024-07-20 07:25:00,159996,89,4
2189435,2024-07-20 07:20:00,158984,89,4
2189417,2024-07-20 07:15:00,158083,89,4
2189398,2024-07-20 07:10:00,156870,89,4
2189379,2024-07-20 07:05:00,155792,89,4
2189350,2024-07-20 07:00:00,155311,89,4
2189331,2024-07-20 06:55:00,154382,89,4
2189312,2024-07-20 06:50:00,153581,89,4
2189293,2024-07-20 06:45:00,152583,89,4
2189275,2024-07-20 06:40:00,151731,89,4
2189255,2024-07-20 06:35:00,150509,89,4
2189236,2024-07-20 06:30:00,148755,89,4
2189217,2024-07-20 06:25:00,146461,89,4
2189198,2024-07-20 06:20:00,144194,89,4
2189180,2024-07-20 06:15:00,141978,89,4
2189162,2024-07-20 06:10:00,140487,89,4
2189142,2024-07-20 06:05:00,138810,89,4
2189112,2024-07-20 06:00:00,137583,89,4
2189092,2024-07-20 05:55:00,136324,89,4
2189072,2024-07-20 05:50:00,136271,89,4
2189052,2024-07-20 05:45:00,136530,89,4
2189032,2024-07-20 05:40:00,137143,89,4
2189012,2024-07-20 05:35:00,137750,89,4
2188989,2024-07-20 05:30:00,138043,89,4
2188972,2024-07-20 05:25:00,138415,89,4
2188949,2024-07-20 05:20:00,139416,89,4
2188932,2024-07-20 05:15:00,140720,89,4
2188909,2024-07-20 05:10:00,141881,89,4
2188890,2024-07-20 05:05:00,143237,89,4
2188861,2024-07-20 05:00:00,144354,89,4
2188842,2024-07-20 04:55:00,144472,89,4
2188827,2024-07-20 04:50:00,144825,89,4
2188807,2024-07-20 04:45:00,144767,89,4
2188787,2024-07-20 04:40:00,143931,89,4
2188767,2024-07-20 04:35:00,144047,89,4
2188747,2024-07-20 04:30:00,143902,89,4
2188727,2024-07-20 04:25:00,144046,89,4
2188707,2024-07-20 04:20:00,144497,89,4
2188687,2024-07-20 04:15:00,145563,89,4
2188667,2024-07-20 04:10:00,144788,89,4
2188647,2024-07-20 04:05:00,144734,89,4
2188617,2024-07-20 04:00:00,145040,89,4
2188597,2024-07-20 03:55:00,145969,89,4
2188577,2024-07-20 03:50:00,146563,89,4
2188557,2024-07-20 03:45:00,148181,89,4
2188537,2024-07-20 03:40:00,148925,89,4
2188517,2024-07-20 03:35:00,149543,89,4
2188497,2024-07-20 03:30:00,149728,89,4
2188474,2024-07-20 03:25:00,149857,89,4
2188457,2024-07-20 03:20:00,150336,89,4
2188437,2024-07-20 03:15:00,150142,89,4
2188417,2024-07-20 03:10:00,149687,89,4
2188397,2024-07-20 03:05:00,149847,89,4
2188367,2024-07-20 03:00:00,149629,89,4
2188347,2024-07-20 02:55:00,150423,89,4
2188327,2024-07-20 02:50:00,149879,89,4
2188307,2024-07-20 02:45:00,148793,89,4
2188287,2024-07-20 02:40:00,148654,89,4
2188267,2024-07-20 02:35:00,148617,89,4
2188247,2024-07-20 02:30:00,147629,89,4
2188227,2024-07-20 02:25:00,147024,89,4
2188207,2024-07-20 02:20:00,145786,89,4
2188187,2024-07-20 02:15:00,143888,89,4
2188167,2024-07-20 02:10:00,142142,89,4
2188149,2024-07-20 02:05:00,141503,89,4
2188117,2024-07-20 02:00:00,140627,89,4
2188097,2024-07-20 01:55:00,140246,89,4
2188077,2024-07-20 01:50:00,140030,89,4
2188057,2024-07-20 01:45:00,140723,89,4
2188037,2024-07-20 01:40:00,141633,89,4
2188017,2024-07-20 01:35:00,143311,89,4
2187997,2024-07-20 01:30:00,145069,89,4
2187977,2024-07-20 01:25:00,146638,89,4
2187957,2024-07-20 01:20:00,147481,89,4
2187937,2024-07-20 01:15:00,147317,89,4
2187917,2024-07-20 01:10:00,147417,89,4
2187897,2024-07-20 01:05:00,147633,89,4
2187867,2024-07-20 01:00:00,147722,89,4
2187847,2024-07-20 00:55:00,148270,89,4
2187827,2024-07-20 00:50:00,150377,89,4
2187808,2024-07-20 00:45:00,151976,89,4
2187788,2024-07-20 00:40:00,153451,89,4
2187768,2024-07-20 00:35:00,154666,89,4
2187748,2024-07-20 00:30:00,155566,89,4
2187728,2024-07-20 00:25:00,155856,89,4
2187708,2024-07-20 00:20:00,157001,89,4
2187688,2024-07-20 00:15:00,157969,89,4
2187668,2024-07-20 00:10:00,158882,89,4
2187648,2024-07-20 00:05:00,159725,89,4
2187612,2024-07-19 23:55:00,162082,89,4
2187592,2024-07-19 23:50:00,163941,89,4
2187572,2024-07-19 23:45:00,163756,89,4
2187552,2024-07-19 23:40:00,164035,89,4
2187529,2024-07-19 23:35:00,164184,89,4
2187509,2024-07-19 23:30:00,164118,89,4
2187492,2024-07-19 23:25:00,164905,89,4
2187472,2024-07-19 23:20:00,165166,89,4
2187452,2024-07-19 23:15:00,165391,89,4
2187432,2024-07-19 23:10:00,166543,89,4
2187412,2024-07-19 23:05:00,166671,89,4
2187382,2024-07-19 23:00:00,166928,89,4
2187362,2024-07-19 22:55:00,165800,89,4
2187342,2024-07-19 22:50:00,165156,89,4
2187323,2024-07-19 22:45:00,164444,89,4
2187303,2024-07-19 22:40:00,163553,89,4
2187283,2024-07-19 22:35:00,163377,89,4
2187263,2024-07-19 22:30:00,161609,89,4
2187243,2024-07-19 22:25:00,162053,89,4
2187223,2024-07-19 22:20:00,160520,89,4
2187203,2024-07-19 22:15:00,154433,89,4
2187183,2024-07-19 22:10:00,152980,89,4
2187163,2024-07-19 22:05:00,154708,89,4
2187133,2024-07-19 22:00:00,155239,89,4
2187113,2024-07-19 21:55:00,152995,89,4
2187093,2024-07-19 21:50:00,150428,89,4
2187070,2024-07-19 21:45:00,148987,89,4
2187053,2024-07-19 21:40:00,152787,89,4
2187033,2024-07-19 21:35:00,153093,89,4
2187013,2024-07-19 21:30:00,155114,89,4
2186993,2024-07-19 21:25:00,149605,89,4
2186973,2024-07-19 21:20:00,148001,89,4
2186953,2024-07-19 21:15:00,146737,89,4
2186933,2024-07-19 21:10:00,145905,89,4
2186913,2024-07-19 21:05:00,144888,89,4
2186883,2024-07-19 21:00:00,144925,89,4
2186863,2024-07-19 20:55:00,146612,89,4
2186843,2024-07-19 20:50:00,147075,89,4
2186823,2024-07-19 20:45:00,147564,89,4
2186803,2024-07-19 20:40:00,146948,89,4
2186783,2024-07-19 20:35:00,146157,89,4
2186763,2024-07-19 20:30:00,144252,89,4
2186743,2024-07-19 20:25:00,143020,89,4
2186723,2024-07-19 20:20:00,143697,89,4
2186703,2024-07-19 20:15:00,145567,89,4
2186683,2024-07-19 20:10:00,146706,89,4
2186663,2024-07-19 20:05:00,147090,89,4
2186633,2024-07-19 20:00:00,148058,89,4
2186613,2024-07-19 19:55:00,150226,89,4
