id,date_time,not_rain_pxl
2143106,2024-06-28 14:35:00,193755
2143086,2024-06-28 14:30:00,193866
2143063,2024-06-28 14:25:00,194186
2143046,2024-06-28 14:20:00,194328
2143026,2024-06-28 14:15:00,194521
2143006,2024-06-28 14:10:00,194544
2142987,2024-06-28 14:05:00,194550
2142954,2024-06-28 14:00:00,194542
2142934,2024-06-28 13:55:00,194531
2142916,2024-06-28 13:50:00,194435
2142903,2024-06-28 13:40:00,194411
2142883,2024-06-28 13:30:00,194292
2142862,2024-06-28 13:20:00,194640
2142844,2024-06-28 13:10:00,194617
2142819,2024-06-28 13:00:00,194083
2142798,2024-06-28 12:50:00,194428
2142781,2024-06-28 12:40:00,194363
2142763,2024-06-28 12:35:00,194656
2142745,2024-06-28 12:30:00,194765
2142727,2024-06-28 12:25:00,194752
2142711,2024-06-28 12:20:00,194746
2142693,2024-06-28 12:10:00,194572
2141925,2024-06-27 19:40:00,196127
2141907,2024-06-27 19:30:00,196145
2141889,2024-06-27 19:20:00,195911
2141871,2024-06-27 19:10:00,195543
2141843,2024-06-27 19:00:00,195693
2141827,2024-06-27 18:50:00,195364
2141807,2024-06-27 18:40:00,195202
2141789,2024-06-27 18:30:00,194757
2141771,2024-06-27 18:20:00,194433
2141753,2024-06-27 18:10:00,194548
2141725,2024-06-27 18:00:00,194701
2141707,2024-06-27 17:50:00,194334
2141689,2024-06-27 17:40:00,194356
2141671,2024-06-27 17:30:00,193964
2141650,2024-06-27 17:20:00,193422
2141635,2024-06-27 17:10:00,192668
2141607,2024-06-27 17:00:00,192667
2141589,2024-06-27 16:50:00,192155
2141571,2024-06-27 16:40:00,192161
2141553,2024-06-27 16:30:00,191918
2141535,2024-06-27 16:20:00,191992
2141517,2024-06-27 16:10:00,191813
2141487,2024-06-27 16:00:00,191005
2141469,2024-06-27 15:55:00,191065
2141451,2024-06-27 15:50:00,190789
2141433,2024-06-27 15:45:00,190400
2141417,2024-06-27 15:40:00,190234
2141397,2024-06-27 15:35:00,189789
2141379,2024-06-27 15:30:00,189374
2141361,2024-06-27 15:25:00,188867
2141342,2024-06-27 15:20:00,188657
2141322,2024-06-27 15:15:00,188528
2141302,2024-06-27 15:10:00,188186
2141282,2024-06-27 15:05:00,187754
2141252,2024-06-27 15:00:00,187296
2141230,2024-06-27 14:55:00,187015
2141215,2024-06-27 14:50:00,186781
2141196,2024-06-27 14:45:00,186931
2141178,2024-06-27 14:40:00,186941
2141158,2024-06-27 14:35:00,187107
2141138,2024-06-27 14:30:00,187187
2141118,2024-06-27 14:25:00,186895
2141098,2024-06-27 14:20:00,187143
2141079,2024-06-27 14:15:00,187420
2141060,2024-06-27 14:10:00,187822
2141042,2024-06-27 14:05:00,188072
2141014,2024-06-27 14:00:00,188234
2140996,2024-06-27 13:55:00,188305
2140976,2024-06-27 13:50:00,188607
2140956,2024-06-27 13:45:00,189036
2140936,2024-06-27 13:40:00,189366
2140913,2024-06-27 13:35:00,189417
2140896,2024-06-27 13:30:00,189442
2140877,2024-06-27 13:25:00,189825
2140859,2024-06-27 13:20:00,190504
2140838,2024-06-27 13:15:00,191406
2140822,2024-06-27 13:10:00,191920
2140797,2024-06-27 13:00:00,191475
2140776,2024-06-27 12:50:00,191899
2140759,2024-06-27 12:40:00,192193
2140741,2024-06-27 12:35:00,193359
2140723,2024-06-27 12:30:00,193609
2140705,2024-06-27 12:25:00,193753
2140687,2024-06-27 12:20:00,193641
2140669,2024-06-27 12:15:00,193764
2140650,2024-06-27 12:10:00,193814
2140631,2024-06-27 12:05:00,193808
2140603,2024-06-27 12:00:00,193617
2140585,2024-06-27 11:55:00,193664
2140566,2024-06-27 11:50:00,193916
2140548,2024-06-27 11:45:00,194051
2140530,2024-06-27 11:40:00,194460
2140510,2024-06-27 11:35:00,194477
2140492,2024-06-27 11:30:00,194572
2140474,2024-06-27 11:25:00,194611
2140456,2024-06-27 11:20:00,194571
2140440,2024-06-27 11:15:00,194388
2140421,2024-06-27 11:10:00,194412
2140399,2024-06-27 11:05:00,194444
2140367,2024-06-27 11:00:00,194503
2140351,2024-06-27 10:55:00,194610
2140331,2024-06-27 10:50:00,194636
2140308,2024-06-27 10:45:00,194656
2140291,2024-06-27 10:40:00,194420
2140271,2024-06-27 10:35:00,194480
2140251,2024-06-27 10:30:00,194689
2140231,2024-06-27 10:25:00,194784
2140213,2024-06-27 10:20:00,194778
2140193,2024-06-27 10:15:00,194810
2140174,2024-06-27 10:10:00,194774
2140154,2024-06-27 10:05:00,194803
2140126,2024-06-27 10:00:00,194832
2140108,2024-06-27 09:55:00,195132
2140056,2024-06-27 09:10:00,196144
2140028,2024-06-27 09:00:00,196141
2140010,2024-06-27 08:50:00,196156
2139992,2024-06-27 08:40:00,195993
2139974,2024-06-27 08:30:00,195769
2139956,2024-06-27 08:20:00,195683
2139938,2024-06-27 08:10:00,195525
2139818,2024-06-27 06:00:00,195833
2139800,2024-06-27 05:50:00,195892
2139782,2024-06-27 05:40:00,196076
2139764,2024-06-27 05:30:00,196043
2139746,2024-06-27 05:20:00,195932
2139728,2024-06-27 05:10:00,195930
2139697,2024-06-27 05:00:00,195885
2139682,2024-06-27 04:50:00,195530
2139664,2024-06-27 04:40:00,195305
2139646,2024-06-27 04:30:00,195330
2139628,2024-06-27 04:20:00,195399
2139610,2024-06-27 04:10:00,195768
2139536,2024-06-27 03:00:00,196004
2139515,2024-06-27 02:50:00,195925
2139500,2024-06-27 02:40:00,195837
2139482,2024-06-27 02:30:00,195790
2139466,2024-06-27 02:20:00,195565
2139446,2024-06-27 02:10:00,195011
2139418,2024-06-27 02:00:00,194773
2139400,2024-06-27 01:50:00,195322
2139382,2024-06-27 01:40:00,195190
2139364,2024-06-27 01:30:00,195419
2139346,2024-06-27 01:20:00,195337
2139328,2024-06-27 01:10:00,195219
2139300,2024-06-27 01:00:00,194819
2139282,2024-06-27 00:50:00,194011
2139264,2024-06-27 00:40:00,192852
2139246,2024-06-27 00:30:00,191713
2139228,2024-06-27 00:20:00,190985
2139179,2024-06-26 23:50:00,188711
2139161,2024-06-26 23:40:00,187663
2139143,2024-06-26 23:30:00,186308
2139127,2024-06-26 23:20:00,186253
2139107,2024-06-26 23:10:00,186231
2139079,2024-06-26 23:00:00,186161
2139061,2024-06-26 22:50:00,187263
2139043,2024-06-26 22:40:00,188134
2139025,2024-06-26 22:30:00,189474
2139007,2024-06-26 22:20:00,190043
2138989,2024-06-26 22:10:00,190958
2138961,2024-06-26 22:00:00,191318
2138943,2024-06-26 21:50:00,191522
2138925,2024-06-26 21:40:00,192728
2138905,2024-06-26 21:30:00,194394
2138889,2024-06-26 21:25:00,194690
2138869,2024-06-26 21:20:00,194864
2138853,2024-06-26 21:15:00,194966
2138835,2024-06-26 21:10:00,194768
2138742,2024-06-26 19:30:00,195948
2138724,2024-06-26 19:20:00,195853
2138706,2024-06-26 19:10:00,195676
2138678,2024-06-26 19:00:00,195718
2138662,2024-06-26 18:50:00,195273
2138640,2024-06-26 18:40:00,195019
2138622,2024-06-26 18:35:00,194818
2138604,2024-06-26 18:30:00,194583
2138583,2024-06-26 18:25:00,194428
2138568,2024-06-26 18:20:00,194418
2138548,2024-06-26 18:15:00,193963
2138528,2024-06-26 18:10:00,193684
2138510,2024-06-26 18:05:00,193016
2138482,2024-06-26 18:00:00,192189
2138464,2024-06-26 17:55:00,191747
2138444,2024-06-26 17:50:00,191258
2138424,2024-06-26 17:45:00,190733
2138404,2024-06-26 17:40:00,190035
2138384,2024-06-26 17:35:00,189462
2138364,2024-06-26 17:30:00,189418
2138344,2024-06-26 17:25:00,189052
2138321,2024-06-26 17:20:00,188675
2138304,2024-06-26 17:15:00,188325
2138284,2024-06-26 17:10:00,188164
2138264,2024-06-26 17:05:00,187449
2138234,2024-06-26 17:00:00,186826
2138214,2024-06-26 16:55:00,186225
2138194,2024-06-26 16:50:00,186459
2138174,2024-06-26 16:45:00,186190
2138154,2024-06-26 16:40:00,185431
2138135,2024-06-26 16:35:00,185763
2138115,2024-06-26 16:30:00,185766
2138096,2024-06-26 16:25:00,185414
2138079,2024-06-26 16:20:00,185096
2138057,2024-06-26 16:15:00,185121
2138037,2024-06-26 16:10:00,185238
2138017,2024-06-26 16:05:00,185825
2137987,2024-06-26 16:00:00,185958
2137967,2024-06-26 15:55:00,186645
2137947,2024-06-26 15:50:00,187159
2137927,2024-06-26 15:45:00,188181
2137907,2024-06-26 15:40:00,189113
2137887,2024-06-26 15:35:00,190027
2137867,2024-06-26 15:30:00,190380
2137847,2024-06-26 15:25:00,190578
2137827,2024-06-26 15:20:00,190572
2137807,2024-06-26 15:15:00,190074
2137787,2024-06-26 15:10:00,189830
2137767,2024-06-26 15:05:00,189603
2137737,2024-06-26 15:00:00,188826
2137717,2024-06-26 14:55:00,188999
2137697,2024-06-26 14:50:00,188592
2137680,2024-06-26 14:45:00,187905
2137658,2024-06-26 14:40:00,187352
2137638,2024-06-26 14:35:00,187265
2137619,2024-06-26 14:30:00,188156
2137600,2024-06-26 14:25:00,188900
2137581,2024-06-26 14:20:00,188682
2137561,2024-06-26 14:15:00,188363
2137543,2024-06-26 14:10:00,188108
2137525,2024-06-26 14:05:00,188023
2137496,2024-06-26 14:00:00,187126
2137477,2024-06-26 13:55:00,186598
2137458,2024-06-26 13:50:00,186398
2137440,2024-06-26 13:45:00,185426
2137420,2024-06-26 13:40:00,184422
2137403,2024-06-26 13:35:00,184240
2137381,2024-06-26 13:30:00,183840
2137358,2024-06-26 13:25:00,182876
2137342,2024-06-26 13:20:00,182168
2137323,2024-06-26 13:15:00,181356
2137303,2024-06-26 13:10:00,182008
2137285,2024-06-26 13:05:00,182040
2137253,2024-06-26 13:00:00,181958
2137233,2024-06-26 12:55:00,181914
2137213,2024-06-26 12:50:00,181634
2137193,2024-06-26 12:45:00,181619
2137173,2024-06-26 12:40:00,181125
2137155,2024-06-26 12:35:00,181567
2137133,2024-06-26 12:30:00,182515
2137113,2024-06-26 12:25:00,183075
2137093,2024-06-26 12:20:00,183561
2137073,2024-06-26 12:15:00,184286
2137050,2024-06-26 12:10:00,184325
2137033,2024-06-26 12:05:00,183730
2137003,2024-06-26 12:00:00,184218
2136984,2024-06-26 11:55:00,183731
2136966,2024-06-26 11:50:00,184100
2136941,2024-06-26 11:45:00,184329
2136924,2024-06-26 11:40:00,184687
2136904,2024-06-26 11:35:00,184996
2136884,2024-06-26 11:30:00,184954
2136864,2024-06-26 11:25:00,185731
2136844,2024-06-26 11:20:00,186394
2136824,2024-06-26 11:15:00,187327
2136804,2024-06-26 11:10:00,187880
2136784,2024-06-26 11:05:00,188202
2136754,2024-06-26 11:00:00,187449
2136734,2024-06-26 10:55:00,187537
2136714,2024-06-26 10:50:00,187732
2136694,2024-06-26 10:45:00,187913
2136674,2024-06-26 10:40:00,187810
2136654,2024-06-26 10:35:00,187866
2136634,2024-06-26 10:30:00,188160
2136614,2024-06-26 10:25:00,188433
2136594,2024-06-26 10:20:00,188577
2136576,2024-06-26 10:15:00,188868
2136554,2024-06-26 10:10:00,189054
2136534,2024-06-26 10:05:00,189539
2136504,2024-06-26 10:00:00,189871
2136484,2024-06-26 09:55:00,190229
2136464,2024-06-26 09:50:00,190749
2136444,2024-06-26 09:45:00,191048
2136424,2024-06-26 09:40:00,191317
2136404,2024-06-26 09:35:00,191953
2136384,2024-06-26 09:30:00,191957
2136364,2024-06-26 09:25:00,191938
2136344,2024-06-26 09:20:00,191931
2136325,2024-06-26 09:15:00,191666
2136311,2024-06-26 09:10:00,191774
2136279,2024-06-26 09:00:00,190342
2136261,2024-06-26 08:50:00,191112
2136243,2024-06-26 08:40:00,191296
2136225,2024-06-26 08:30:00,191395
2136207,2024-06-26 08:20:00,190733
2136189,2024-06-26 08:10:00,189715
2136161,2024-06-26 08:00:00,188388
2136143,2024-06-26 07:50:00,186664
2136125,2024-06-26 07:40:00,184421
2136107,2024-06-26 07:30:00,182609
2136087,2024-06-26 07:20:00,181866
2136071,2024-06-26 07:15:00,181317
2136051,2024-06-26 07:10:00,181001
2136035,2024-06-26 07:05:00,180602
2136005,2024-06-26 07:00:00,181131
2135986,2024-06-26 06:55:00,181226
2135968,2024-06-26 06:50:00,181297
2135952,2024-06-26 06:45:00,180631
2135932,2024-06-26 06:40:00,179579
2135914,2024-06-26 06:35:00,180040
2135897,2024-06-26 06:30:00,179645
2135875,2024-06-26 06:25:00,178990
2135858,2024-06-26 06:20:00,178582
2135837,2024-06-26 06:15:00,178314
2135818,2024-06-26 06:10:00,177226
2135799,2024-06-26 06:05:00,175621
2135773,2024-06-26 06:00:00,174998
2135752,2024-06-26 05:55:00,174344
2135733,2024-06-26 05:50:00,173129
2135715,2024-06-26 05:45:00,170855
2135697,2024-06-26 05:40:00,168015
2135676,2024-06-26 05:35:00,165586
2135660,2024-06-26 05:30:00,163246
2135642,2024-06-26 05:25:00,160169
2135619,2024-06-26 05:20:00,158039
2135602,2024-06-26 05:15:00,156463
2135584,2024-06-26 05:10:00,154975
2135554,2024-06-26 05:00:00,151772
2135533,2024-06-26 04:55:00,151918
2135518,2024-06-26 04:50:00,151145
2135500,2024-06-26 04:45:00,150305
2135481,2024-06-26 04:40:00,149436
2135460,2024-06-26 04:35:00,149550
2135444,2024-06-26 04:30:00,149101
2135425,2024-06-26 04:25:00,147678
2135406,2024-06-26 04:20:00,147375
2135386,2024-06-26 04:15:00,146309
2135364,2024-06-26 04:10:00,145305
2135350,2024-06-26 04:05:00,145495
2135318,2024-06-26 04:00:00,146227
2135299,2024-06-26 03:55:00,146527
2135283,2024-06-26 03:50:00,147615
2135263,2024-06-26 03:45:00,148469
2135244,2024-06-26 03:40:00,149456
2135224,2024-06-26 03:35:00,150722
2135204,2024-06-26 03:30:00,152763
2135185,2024-06-26 03:25:00,154117
2135166,2024-06-26 03:20:00,155140
2135147,2024-06-26 03:15:00,155805
2135128,2024-06-26 03:10:00,156486
2135109,2024-06-26 03:05:00,157930
2135081,2024-06-26 03:00:00,157722
2135063,2024-06-26 02:55:00,157991
2135045,2024-06-26 02:50:00,158324
2135025,2024-06-26 02:45:00,159022
2135009,2024-06-26 02:40:00,160319
2134987,2024-06-26 02:35:00,162570
2134967,2024-06-26 02:30:00,164890
2134948,2024-06-26 02:25:00,167696
2134929,2024-06-26 02:20:00,171319
2134910,2024-06-26 02:15:00,174142
2134890,2024-06-26 02:10:00,175760
2134870,2024-06-26 02:05:00,177009
2134841,2024-06-26 02:00:00,177279
2134821,2024-06-26 01:55:00,177746
2134803,2024-06-26 01:50:00,178070
2134781,2024-06-26 01:45:00,178165
2134761,2024-06-26 01:40:00,177965
2134742,2024-06-26 01:35:00,178333
2134723,2024-06-26 01:30:00,177919
2134704,2024-06-26 01:25:00,178027
2134684,2024-06-26 01:20:00,178072
2134664,2024-06-26 01:15:00,177471
2134644,2024-06-26 01:10:00,175193
2134625,2024-06-26 01:05:00,174187
2134597,2024-06-26 01:00:00,173970
2134579,2024-06-26 00:50:00,173145
2134559,2024-06-26 00:40:00,176265
2134539,2024-06-26 00:35:00,176604
2134523,2024-06-26 00:30:00,177526
2134503,2024-06-26 00:25:00,177941
2134485,2024-06-26 00:20:00,178030
2134467,2024-06-26 00:15:00,178014
2134448,2024-06-26 00:10:00,176848
2134430,2024-06-26 00:05:00,175398
2134416,2024-06-26 00:00:00,172710
2134398,2024-06-25 23:55:00,171775
2134380,2024-06-25 23:50:00,170904
2134362,2024-06-25 23:45:00,170459
2134344,2024-06-25 23:40:00,170034
2134325,2024-06-25 23:35:00,168942
2134307,2024-06-25 23:30:00,167958
2134289,2024-06-25 23:25:00,166776
2134271,2024-06-25 23:20:00,163287
2134251,2024-06-25 23:15:00,160645
2134231,2024-06-25 23:10:00,160075
2134211,2024-06-25 23:05:00,159085
2134181,2024-06-25 23:00:00,159989
2134162,2024-06-25 22:55:00,159585
2134142,2024-06-25 22:50:00,159930
2134123,2024-06-25 22:45:00,159739
2134105,2024-06-25 22:40:00,160494
2134089,2024-06-25 22:35:00,162069
2134068,2024-06-25 22:30:00,165265
2134048,2024-06-25 22:25:00,167041
2134028,2024-06-25 22:20:00,167840
2134010,2024-06-25 22:15:00,167853
2133988,2024-06-25 22:10:00,168924
2133968,2024-06-25 22:05:00,169509
2133938,2024-06-25 22:00:00,169616
2133918,2024-06-25 21:55:00,168360
2133898,2024-06-25 21:50:00,170264
2133878,2024-06-25 21:45:00,172024
2133858,2024-06-25 21:40:00,171953
2133838,2024-06-25 21:35:00,172505
2133818,2024-06-25 21:30:00,172788
2133798,2024-06-25 21:25:00,173705
2133779,2024-06-25 21:20:00,173709
2133759,2024-06-25 21:15:00,173919
2133739,2024-06-25 21:10:00,175028
2133719,2024-06-25 21:05:00,175368
2133689,2024-06-25 21:00:00,176298
2133669,2024-06-25 20:55:00,176312
2133649,2024-06-25 20:50:00,176376
2133629,2024-06-25 20:45:00,176357
2133609,2024-06-25 20:40:00,175595
2133589,2024-06-25 20:35:00,175772
2133569,2024-06-25 20:30:00,176401
2133549,2024-06-25 20:25:00,178253
2133529,2024-06-25 20:20:00,178164
2133509,2024-06-25 20:15:00,178450
2133489,2024-06-25 20:10:00,178730
2133469,2024-06-25 20:05:00,178370
2133439,2024-06-25 20:00:00,178265
2133419,2024-06-25 19:55:00,177947
2133399,2024-06-25 19:50:00,178130
2133379,2024-06-25 19:45:00,178644
2133359,2024-06-25 19:40:00,179338
2133339,2024-06-25 19:35:00,180074
2133319,2024-06-25 19:30:00,180271
2133300,2024-06-25 19:25:00,180834
2133282,2024-06-25 19:20:00,181287
2133264,2024-06-25 19:15:00,182270
2133246,2024-06-25 19:10:00,182543
2133226,2024-06-25 19:05:00,183586
2133200,2024-06-25 19:00:00,184246
2133180,2024-06-25 18:55:00,185076
2133159,2024-06-25 18:50:00,184967
2133141,2024-06-25 18:45:00,185529
2133116,2024-06-25 18:40:00,186003
2133099,2024-06-25 18:35:00,185881
2133080,2024-06-25 18:30:00,185905
2133063,2024-06-25 18:25:00,186319
2133041,2024-06-25 18:20:00,186957
2133022,2024-06-25 18:15:00,187293
2132999,2024-06-25 18:10:00,187779
2132980,2024-06-25 18:05:00,188253
2132955,2024-06-25 18:00:00,188947
2132935,2024-06-25 17:55:00,189927
2132916,2024-06-25 17:50:00,190386
2132896,2024-06-25 17:45:00,191159
2132876,2024-06-25 17:40:00,191526
2132856,2024-06-25 17:35:00,191386
2132838,2024-06-25 17:30:00,191310
2132819,2024-06-25 17:25:00,191356
2132799,2024-06-25 17:20:00,190876
2132779,2024-06-25 17:15:00,190490
2132759,2024-06-25 17:10:00,190221
2132741,2024-06-25 17:05:00,190142
2132712,2024-06-25 17:00:00,190431
2132694,2024-06-25 16:55:00,190569
2132673,2024-06-25 16:50:00,190869
2132658,2024-06-25 16:45:00,190591
2132636,2024-06-25 16:40:00,189752
2132616,2024-06-25 16:35:00,189536
2132596,2024-06-25 16:30:00,189312
2132576,2024-06-25 16:25:00,189686
2132556,2024-06-25 16:20:00,189441
2132536,2024-06-25 16:15:00,188393
2132516,2024-06-25 16:10:00,188199
2132498,2024-06-25 16:05:00,187823
2132463,2024-06-25 16:00:00,187439
2132446,2024-06-25 15:55:00,186689
2132426,2024-06-25 15:50:00,186028
2132406,2024-06-25 15:45:00,186018
2132386,2024-06-25 15:40:00,186711
2132366,2024-06-25 15:35:00,186940
2132346,2024-06-25 15:30:00,187242
2132328,2024-06-25 15:25:00,187940
2132308,2024-06-25 15:20:00,188632
2132283,2024-06-25 15:15:00,189008
2132266,2024-06-25 15:10:00,190213
2132246,2024-06-25 15:05:00,191032
2132216,2024-06-25 15:00:00,191277
2132196,2024-06-25 14:55:00,191247
2132173,2024-06-25 14:50:00,191621
2132158,2024-06-25 14:45:00,191501
2132139,2024-06-25 14:40:00,190955
2132119,2024-06-25 14:35:00,190736
2132097,2024-06-25 14:30:00,190309
2132077,2024-06-25 14:25:00,190085
2132058,2024-06-25 14:20:00,190250
2132038,2024-06-25 14:15:00,190445
2132018,2024-06-25 14:10:00,190891
2131998,2024-06-25 14:05:00,191142
2131968,2024-06-25 14:00:00,191731
2131948,2024-06-25 13:55:00,192256
2131928,2024-06-25 13:50:00,192277
2131908,2024-06-25 13:45:00,192522
2131888,2024-06-25 13:40:00,192606
2131870,2024-06-25 13:35:00,191491
2131854,2024-06-25 13:30:00,191008
2131832,2024-06-25 13:25:00,190451
2131813,2024-06-25 13:20:00,189888
2131793,2024-06-25 13:15:00,189293
2131775,2024-06-25 13:10:00,188932
2131753,2024-06-25 13:05:00,188564
2131723,2024-06-25 13:00:00,188259
2131703,2024-06-25 12:55:00,188011
2131683,2024-06-25 12:50:00,187819
2131663,2024-06-25 12:45:00,187589
2131640,2024-06-25 12:40:00,187295
2131623,2024-06-25 12:35:00,186413
2131605,2024-06-25 12:30:00,185941
2131587,2024-06-25 12:20:00,184687
2131569,2024-06-25 12:10:00,184558
2131539,2024-06-25 12:00:00,184158
2131521,2024-06-25 11:55:00,184500
2131503,2024-06-25 11:50:00,183975
2131485,2024-06-25 11:45:00,183759
2131467,2024-06-25 11:40:00,183509
2131449,2024-06-25 11:35:00,183261
2131431,2024-06-25 11:30:00,183480
2131413,2024-06-25 11:25:00,183477
2131395,2024-06-25 11:20:00,183471
2131377,2024-06-25 11:15:00,183933
2131359,2024-06-25 11:10:00,184270
2131340,2024-06-25 11:05:00,184568
2131311,2024-06-25 11:00:00,184806
2131291,2024-06-25 10:55:00,185140
2131271,2024-06-25 10:50:00,184995
2131251,2024-06-25 10:45:00,185092
2131231,2024-06-25 10:40:00,185453
2131211,2024-06-25 10:35:00,185354
2131191,2024-06-25 10:30:00,185575
2131171,2024-06-25 10:25:00,185574
2131148,2024-06-25 10:20:00,186273
2131132,2024-06-25 10:15:00,186592
2131114,2024-06-25 10:10:00,186869
2131095,2024-06-25 10:05:00,186237
2131066,2024-06-25 10:00:00,186194
2131048,2024-06-25 09:55:00,186422
2131030,2024-06-25 09:50:00,186388
2131012,2024-06-25 09:45:00,186815
2130993,2024-06-25 09:40:00,186886
2130973,2024-06-25 09:35:00,186620
2130950,2024-06-25 09:30:00,186803
2130935,2024-06-25 09:25:00,186112
2130917,2024-06-25 09:20:00,186135
2130899,2024-06-25 09:15:00,185639
2130881,2024-06-25 09:10:00,184722
2130862,2024-06-25 09:05:00,183884
2130838,2024-06-25 09:00:00,182737
2130816,2024-06-25 08:50:00,180549
2130798,2024-06-25 08:40:00,178371
2130777,2024-06-25 08:30:00,177685
2130760,2024-06-25 08:20:00,176053
2130742,2024-06-25 08:15:00,175860
2130724,2024-06-25 08:10:00,175389
2130706,2024-06-25 08:05:00,175821
2130678,2024-06-25 08:00:00,176310
2130662,2024-06-25 07:55:00,176971
2130642,2024-06-25 07:50:00,176718
2130624,2024-06-25 07:45:00,177387
2130608,2024-06-25 07:40:00,177519
2130590,2024-06-25 07:35:00,178253
2130572,2024-06-25 07:30:00,179419
2130551,2024-06-25 07:25:00,180106
2130533,2024-06-25 07:20:00,179901
2130517,2024-06-25 07:15:00,180118
2130497,2024-06-25 07:10:00,180700
2130479,2024-06-25 07:05:00,180313
2130451,2024-06-25 07:00:00,180862
2130435,2024-06-25 06:55:00,181788
2130415,2024-06-25 06:50:00,182747
2130397,2024-06-25 06:45:00,183593
2130379,2024-06-25 06:40:00,184011
2130360,2024-06-25 06:35:00,184931
2130342,2024-06-25 06:30:00,185433
2130323,2024-06-25 06:25:00,185824
2130305,2024-06-25 06:20:00,185757
2130287,2024-06-25 06:15:00,186725
2130265,2024-06-25 06:10:00,187563
2130245,2024-06-25 06:05:00,187195
2130215,2024-06-25 06:00:00,186955
2130195,2024-06-25 05:55:00,186930
2130175,2024-06-25 05:50:00,186706
2130155,2024-06-25 05:45:00,187229
2130136,2024-06-25 05:40:00,186609
2130118,2024-06-25 05:35:00,187277
2130100,2024-06-25 05:30:00,187757
2130082,2024-06-25 05:25:00,187542
2130064,2024-06-25 05:20:00,187240
2130046,2024-06-25 05:15:00,187161
2130026,2024-06-25 05:10:00,187775
2130001,2024-06-25 05:00:00,187001
2129983,2024-06-25 04:50:00,187883
2129965,2024-06-25 04:40:00,188138
2129947,2024-06-25 04:30:00,188456
2129929,2024-06-25 04:20:00,187904
2129909,2024-06-25 04:10:00,188847
2129891,2024-06-25 04:05:00,189700
2129863,2024-06-25 04:00:00,190287
2129845,2024-06-25 03:55:00,190484
2129827,2024-06-25 03:50:00,190526
2129809,2024-06-25 03:45:00,190659
2129791,2024-06-25 03:40:00,190655
2129773,2024-06-25 03:35:00,191065
2129751,2024-06-25 03:30:00,191144
2129732,2024-06-25 03:25:00,190920
2129714,2024-06-25 03:20:00,191519
2129696,2024-06-25 03:15:00,192177
2129680,2024-06-25 03:10:00,192461
2129650,2024-06-25 03:00:00,192497
2129632,2024-06-25 02:50:00,192913
2129614,2024-06-25 02:40:00,193708
2129591,2024-06-25 02:35:00,193647
2129576,2024-06-25 02:30:00,193370
2129558,2024-06-25 02:25:00,193211
2129540,2024-06-25 02:20:00,192933
2129522,2024-06-25 02:15:00,192999
2129504,2024-06-25 02:10:00,192826
2129485,2024-06-25 02:05:00,192746
2129459,2024-06-25 02:00:00,192648
2129441,2024-06-25 01:50:00,192144
2129423,2024-06-25 01:40:00,192950
2129405,2024-06-25 01:30:00,193606
2129387,2024-06-25 01:20:00,193865
2129369,2024-06-25 01:10:00,193680
2129170,2024-06-24 21:00:00,195236
2129152,2024-06-24 20:55:00,195230
2129134,2024-06-24 20:50:00,195126
2129116,2024-06-24 20:45:00,195070
2129100,2024-06-24 20:40:00,194940
2129082,2024-06-24 20:35:00,194980
2129062,2024-06-24 20:30:00,194719
2129044,2024-06-24 20:25:00,194683
2129026,2024-06-24 20:20:00,194515
2129006,2024-06-24 20:15:00,194479
2128988,2024-06-24 20:10:00,194354
2128940,2024-06-24 19:30:00,195987
2128920,2024-06-24 19:25:00,195991
2128902,2024-06-24 19:20:00,195872
2128886,2024-06-24 19:15:00,195874
2128866,2024-06-24 19:10:00,195748
2128818,2024-06-24 18:30:00,195727
2128800,2024-06-24 18:25:00,195740
2128782,2024-06-24 18:20:00,195761
2128766,2024-06-24 18:15:00,195693
2128748,2024-06-24 18:10:00,195722
2128536,2024-06-24 14:00:00,196045
2128518,2024-06-24 13:50:00,195812
2128500,2024-06-24 13:40:00,195721
2128479,2024-06-24 13:30:00,195177
2128464,2024-06-24 13:20:00,194987
2128444,2024-06-24 13:15:00,195401
2128428,2024-06-24 13:10:00,195059
2128408,2024-06-24 13:05:00,194770
2128382,2024-06-24 13:00:00,194653
2128364,2024-06-24 12:50:00,194415
2128346,2024-06-24 12:40:00,194310
2128328,2024-06-24 12:30:00,193840
2128310,2024-06-24 12:20:00,193237
2128292,2024-06-24 12:10:00,193274
2128264,2024-06-24 12:00:00,192800
2128246,2024-06-24 11:50:00,191761
2128228,2024-06-24 11:40:00,190173
2128212,2024-06-24 11:30:00,189208
2128194,2024-06-24 11:20:00,187810
2128176,2024-06-24 11:10:00,187027
2128146,2024-06-24 11:00:00,186228
2128128,2024-06-24 10:50:00,185535
2128112,2024-06-24 10:40:00,183954
2128094,2024-06-24 10:30:00,181361
2128076,2024-06-24 10:20:00,179891
2128058,2024-06-24 10:10:00,179159
2128028,2024-06-24 10:00:00,178490
2128010,2024-06-24 09:50:00,176518
2127994,2024-06-24 09:40:00,174870
2127972,2024-06-24 09:30:00,175353
2127956,2024-06-24 09:25:00,174739
2127936,2024-06-24 09:20:00,174657
2127918,2024-06-24 09:15:00,175272
2127900,2024-06-24 09:10:00,176001
2127881,2024-06-24 09:05:00,175656
2127854,2024-06-24 09:00:00,176777
2127836,2024-06-24 08:55:00,177151
2127818,2024-06-24 08:50:00,177570
2127798,2024-06-24 08:45:00,178073
