id,date_time
2148601,2024-07-01 09:15:00
2148581,2024-07-01 09:10:00
2148563,2024-07-01 09:05:00
2148531,2024-07-01 09:00:00
2148511,2024-07-01 08:55:00
2148491,2024-07-01 08:50:00
2148471,2024-07-01 08:45:00
2148451,2024-07-01 08:40:00
2148431,2024-07-01 08:35:00
2148413,2024-07-01 08:30:00
2148393,2024-07-01 08:25:00
2148373,2024-07-01 08:20:00
2148353,2024-07-01 08:15:00
2148331,2024-07-01 08:10:00
2148311,2024-07-01 08:05:00
2148281,2024-07-01 08:00:00
2148263,2024-07-01 07:55:00
2148241,2024-07-01 07:50:00
2148223,2024-07-01 07:45:00
2148201,2024-07-01 07:40:00
2148183,2024-07-01 07:35:00
2148163,2024-07-01 07:30:00
2148143,2024-07-01 07:25:00
2148121,2024-07-01 07:20:00
2148103,2024-07-01 07:15:00
2148081,2024-07-01 07:10:00
2148063,2024-07-01 07:05:00
2148031,2024-07-01 07:00:00
2148011,2024-07-01 06:55:00
2147991,2024-07-01 06:50:00
2147971,2024-07-01 06:45:00
2147951,2024-07-01 06:40:00
2147931,2024-07-01 06:35:00
2147911,2024-07-01 06:30:00
2147891,2024-07-01 06:25:00
2147873,2024-07-01 06:20:00
2147851,2024-07-01 06:15:00
2147831,2024-07-01 06:10:00
2147813,2024-07-01 06:05:00
2147781,2024-07-01 06:00:00
2147761,2024-07-01 05:55:00
2147743,2024-07-01 05:50:00
2147725,2024-07-01 05:40:00
2147707,2024-07-01 05:30:00
2147686,2024-07-01 05:20:00
2147668,2024-07-01 05:10:00
2147643,2024-07-01 05:00:00
2147627,2024-07-01 04:50:00
2147605,2024-07-01 04:40:00
2147587,2024-07-01 04:35:00
2147571,2024-07-01 04:30:00
2147551,2024-07-01 04:25:00
2147535,2024-07-01 04:20:00
2147517,2024-07-01 04:10:00
2147489,2024-07-01 04:00:00
2147471,2024-07-01 03:30:00
2147443,2024-07-01 03:00:00
2147425,2024-07-01 02:30:00
2147397,2024-07-01 02:00:00
2147379,2024-07-01 01:30:00
2147351,2024-07-01 01:00:00
2147333,2024-07-01 00:30:00
2301547,2024-09-01 00:00:00
2301530,2024-08-31 23:30:00
2301490,2024-08-31 23:00:00
2301470,2024-08-31 22:30:00
2301430,2024-08-31 22:00:00
2301410,2024-08-31 21:30:00
2301370,2024-08-31 21:00:00
2301352,2024-08-31 20:30:00
2301310,2024-08-31 20:00:00
2301287,2024-08-31 19:30:00
2301247,2024-08-31 19:00:00
2301227,2024-08-31 18:30:00
2301190,2024-08-31 18:00:00
2301172,2024-08-31 17:30:00
2301152,2024-08-31 17:10:00
2301110,2024-08-31 17:00:00
2301090,2024-08-31 16:55:00
2301070,2024-08-31 16:50:00
2301050,2024-08-31 16:45:00
2301030,2024-08-31 16:40:00
2301008,2024-08-31 16:35:00
2300988,2024-08-31 16:30:00
2300968,2024-08-31 16:25:00
2300948,2024-08-31 16:20:00
2300928,2024-08-31 16:15:00
2300905,2024-08-31 16:10:00
2300885,2024-08-31 16:05:00
2300845,2024-08-31 16:00:00
2300827,2024-08-31 15:55:00
2300805,2024-08-31 15:50:00
2300787,2024-08-31 15:45:00
2300765,2024-08-31 15:40:00
2300745,2024-08-31 15:35:00
2300727,2024-08-31 15:30:00
2300707,2024-08-31 15:25:00
2300686,2024-08-31 15:20:00
2300664,2024-08-31 15:15:00
2300640,2024-08-31 15:10:00
2300618,2024-08-31 15:05:00
2300578,2024-08-31 15:00:00
2300560,2024-08-31 14:55:00
2300539,2024-08-31 14:50:00
2300517,2024-08-31 14:45:00
2300496,2024-08-31 14:40:00
2300480,2024-08-31 14:30:00
2300438,2024-08-31 14:00:00
2300418,2024-08-31 13:30:00
2300378,2024-08-31 13:00:00
2300358,2024-08-31 12:30:00
2300318,2024-08-31 12:00:00
2300298,2024-08-31 11:30:00
2300258,2024-08-31 11:00:00
2300238,2024-08-31 10:30:00
2300198,2024-08-31 10:00:00
2300178,2024-08-31 09:30:00
2300138,2024-08-31 09:00:00
2300118,2024-08-31 08:30:00
2300080,2024-08-31 08:00:00
2300058,2024-08-31 07:30:00
2300018,2024-08-31 07:00:00
2299998,2024-08-31 06:30:00
2299958,2024-08-31 06:00:00
2299938,2024-08-31 05:30:00
2299898,2024-08-31 05:00:00
2299880,2024-08-31 04:30:00
2299838,2024-08-31 04:00:00
2299818,2024-08-31 03:30:00
2299778,2024-08-31 03:00:00
2299760,2024-08-31 02:30:00
2299718,2024-08-31 02:00:00
2299695,2024-08-31 01:30:00
2299660,2024-08-31 01:00:00
2299640,2024-08-31 00:30:00
2299604,2024-08-30 23:30:00
2299562,2024-08-30 23:00:00
2299544,2024-08-30 22:30:00
2299502,2024-08-30 22:00:00
2299484,2024-08-30 21:30:00
2299442,2024-08-30 21:00:00
2299424,2024-08-30 20:30:00
2299402,2024-08-30 20:20:00
2299382,2024-08-30 20:10:00
2299342,2024-08-30 20:00:00
2299324,2024-08-30 19:50:00
2299302,2024-08-30 19:40:00
2299282,2024-08-30 19:30:00
2299264,2024-08-30 19:20:00
2299242,2024-08-30 19:10:00
2299200,2024-08-30 19:00:00
2299182,2024-08-30 18:55:00
2299160,2024-08-30 18:50:00
2299140,2024-08-30 18:45:00
2299120,2024-08-30 18:40:00
2299100,2024-08-30 18:35:00
2299080,2024-08-30 18:30:00
2299057,2024-08-30 18:25:00
2299037,2024-08-30 18:20:00
2299015,2024-08-30 18:15:00
2298992,2024-08-30 18:10:00
2298973,2024-08-30 18:05:00
2298932,2024-08-30 18:00:00
2298911,2024-08-30 17:55:00
2298889,2024-08-30 17:50:00
2298865,2024-08-30 17:45:00
2298843,2024-08-30 17:40:00
2298821,2024-08-30 17:35:00
2298799,2024-08-30 17:30:00
2298779,2024-08-30 17:25:00
2298755,2024-08-30 17:20:00
2298733,2024-08-30 17:15:00
2298711,2024-08-30 17:10:00
2298691,2024-08-30 17:05:00
2298647,2024-08-30 17:00:00
2298627,2024-08-30 16:55:00
2298606,2024-08-30 16:50:00
2298584,2024-08-30 16:45:00
2298560,2024-08-30 16:40:00
2298538,2024-08-30 16:35:00
2298516,2024-08-30 16:30:00
2298497,2024-08-30 16:25:00
2298475,2024-08-30 16:20:00
2298455,2024-08-30 16:15:00
2298437,2024-08-30 16:10:00
2298398,2024-08-30 16:00:00
2298376,2024-08-30 15:50:00
2298356,2024-08-30 15:40:00
2298338,2024-08-30 15:30:00
2298316,2024-08-30 15:20:00
2298296,2024-08-30 15:10:00
2298256,2024-08-30 15:00:00
2298236,2024-08-30 14:50:00
2298214,2024-08-30 14:40:00
2298194,2024-08-30 14:35:00
2298174,2024-08-30 14:30:00
2298154,2024-08-30 14:25:00
2298134,2024-08-30 14:20:00
2298112,2024-08-30 14:15:00
2298090,2024-08-30 14:10:00
2298068,2024-08-30 14:05:00
2298026,2024-08-30 14:00:00
2298004,2024-08-30 13:55:00
2297982,2024-08-30 13:50:00
2297962,2024-08-30 13:45:00
2297940,2024-08-30 13:40:00
2297918,2024-08-30 13:35:00
2297894,2024-08-30 13:30:00
2297872,2024-08-30 13:25:00
2297852,2024-08-30 13:20:00
2297828,2024-08-30 13:15:00
2297806,2024-08-30 13:10:00
2297781,2024-08-30 13:05:00
2297742,2024-08-30 13:00:00
2297720,2024-08-30 12:55:00
2297702,2024-08-30 12:50:00
2297680,2024-08-30 12:45:00
2297662,2024-08-30 12:40:00
2297641,2024-08-30 12:35:00
2297618,2024-08-30 12:30:00
2297597,2024-08-30 12:25:00
2297578,2024-08-30 12:20:00
2297556,2024-08-30 12:15:00
2297536,2024-08-30 12:10:00
2297517,2024-08-30 12:05:00
2297474,2024-08-30 12:00:00
2297456,2024-08-30 11:55:00
2297434,2024-08-30 11:50:00
2297414,2024-08-30 11:45:00
2297398,2024-08-30 11:40:00
2297375,2024-08-30 11:30:00
2297335,2024-08-30 11:00:00
2297317,2024-08-30 10:30:00
2297275,2024-08-30 10:00:00
2297255,2024-08-30 09:30:00
2297215,2024-08-30 09:00:00
2297195,2024-08-30 08:30:00
2297155,2024-08-30 08:00:00
2297135,2024-08-30 07:30:00
2297095,2024-08-30 07:00:00
2297075,2024-08-30 06:30:00
2297035,2024-08-30 06:00:00
2297017,2024-08-30 05:30:00
2296977,2024-08-30 05:00:00
2296955,2024-08-30 04:30:00
2296915,2024-08-30 04:00:00
2296895,2024-08-30 03:30:00
2296855,2024-08-30 03:00:00
2296837,2024-08-30 02:30:00
2296799,2024-08-30 02:00:00
2296777,2024-08-30 01:30:00
2296737,2024-08-30 01:00:00
2296719,2024-08-30 00:30:00
2296686,2024-08-29 23:30:00
2296644,2024-08-29 23:00:00
2296624,2024-08-29 22:30:00
2296584,2024-08-29 22:00:00
2296564,2024-08-29 21:30:00
2296524,2024-08-29 21:00:00
2296504,2024-08-29 20:30:00
2296484,2024-08-29 20:20:00
2296464,2024-08-29 20:10:00
2296424,2024-08-29 20:00:00
2296404,2024-08-29 19:50:00
2296384,2024-08-29 19:40:00
2296364,2024-08-29 19:30:00
2296344,2024-08-29 19:20:00
2296321,2024-08-29 19:10:00
2296284,2024-08-29 19:00:00
2296261,2024-08-29 18:50:00
2296241,2024-08-29 18:40:00
2296222,2024-08-29 18:30:00
2296202,2024-08-29 18:25:00
2296179,2024-08-29 18:20:00
2296159,2024-08-29 18:15:00
2296142,2024-08-29 18:10:00
2296122,2024-08-29 18:05:00
2296082,2024-08-29 18:00:00
2296064,2024-08-29 17:55:00
2296041,2024-08-29 17:50:00
2296020,2024-08-29 17:45:00
2295995,2024-08-29 17:40:00
2295976,2024-08-29 17:35:00
2295956,2024-08-29 17:30:00
2295932,2024-08-29 17:25:00
2295910,2024-08-29 17:20:00
2295888,2024-08-29 17:15:00
2295868,2024-08-29 17:10:00
2295828,2024-08-29 17:00:00
2295808,2024-08-29 16:50:00
2295788,2024-08-29 16:40:00
2295768,2024-08-29 16:30:00
2295748,2024-08-29 16:20:00
2295728,2024-08-29 16:10:00
2295686,2024-08-29 16:00:00
2295666,2024-08-29 15:55:00
2295646,2024-08-29 15:50:00
2295626,2024-08-29 15:45:00
2295606,2024-08-29 15:40:00
2295586,2024-08-29 15:35:00
2295568,2024-08-29 15:30:00
2295546,2024-08-29 15:25:00
2295526,2024-08-29 15:20:00
2295506,2024-08-29 15:15:00
2295486,2024-08-29 15:10:00
2295468,2024-08-29 15:05:00
2295426,2024-08-29 15:00:00
2295402,2024-08-29 14:55:00
2295381,2024-08-29 14:50:00
2295362,2024-08-29 14:45:00
2295340,2024-08-29 14:40:00
2295320,2024-08-29 14:35:00
2295296,2024-08-29 14:30:00
2295276,2024-08-29 14:25:00
2295252,2024-08-29 14:20:00
2295232,2024-08-29 14:15:00
2295210,2024-08-29 14:10:00
2295188,2024-08-29 14:05:00
2295144,2024-08-29 14:00:00
2295124,2024-08-29 13:55:00
2295102,2024-08-29 13:50:00
2295080,2024-08-29 13:45:00
2295058,2024-08-29 13:40:00
2295034,2024-08-29 13:35:00
2295014,2024-08-29 13:30:00
2294990,2024-08-29 13:25:00
2294970,2024-08-29 13:20:00
2294948,2024-08-29 13:15:00
2294926,2024-08-29 13:10:00
2294904,2024-08-29 13:05:00
2294860,2024-08-29 13:00:00
2294838,2024-08-29 12:55:00
2294818,2024-08-29 12:50:00
2294794,2024-08-29 12:45:00
2294769,2024-08-29 12:40:00
2294752,2024-08-29 12:35:00
2294730,2024-08-29 12:30:00
2294708,2024-08-29 12:25:00
2294686,2024-08-29 12:20:00
2294662,2024-08-29 12:15:00
2294640,2024-08-29 12:10:00
2294618,2024-08-29 12:05:00
2294573,2024-08-29 12:00:00
2294554,2024-08-29 11:55:00
2294532,2024-08-29 11:50:00
2294510,2024-08-29 11:45:00
2294491,2024-08-29 11:40:00
2294471,2024-08-29 11:30:00
2294431,2024-08-29 11:00:00
2294411,2024-08-29 10:30:00
2294371,2024-08-29 10:00:00
2294351,2024-08-29 09:30:00
2294311,2024-08-29 09:00:00
2294291,2024-08-29 08:30:00
2294251,2024-08-29 08:00:00
2294231,2024-08-29 07:30:00
2294191,2024-08-29 07:00:00
2294171,2024-08-29 06:30:00
2294131,2024-08-29 06:00:00
2294111,2024-08-29 05:30:00
2294068,2024-08-29 05:00:00
2294051,2024-08-29 04:30:00
2294011,2024-08-29 04:00:00
2293988,2024-08-29 03:30:00
2293951,2024-08-29 03:00:00
2293931,2024-08-29 02:30:00
2293891,2024-08-29 02:00:00
2293871,2024-08-29 01:30:00
2293831,2024-08-29 01:00:00
2293813,2024-08-29 00:30:00
2293778,2024-08-28 23:30:00
2293738,2024-08-28 23:00:00
2293718,2024-08-28 22:30:00
2293678,2024-08-28 22:00:00
2293658,2024-08-28 21:30:00
2293618,2024-08-28 21:00:00
2293598,2024-08-28 20:30:00
2293558,2024-08-28 20:00:00
2293540,2024-08-28 19:30:00
2293495,2024-08-28 19:00:00
2293480,2024-08-28 18:30:00
2293456,2024-08-28 18:20:00
2293433,2024-08-28 18:15:00
2293416,2024-08-28 18:10:00
2293396,2024-08-28 18:05:00
2293356,2024-08-28 18:00:00
2293335,2024-08-28 17:55:00
2293310,2024-08-28 17:50:00
2293293,2024-08-28 17:45:00
2293272,2024-08-28 17:40:00
2293252,2024-08-28 17:35:00
2293232,2024-08-28 17:30:00
2293212,2024-08-28 17:25:00
2293192,2024-08-28 17:20:00
2293172,2024-08-28 17:15:00
2293152,2024-08-28 17:10:00
2293132,2024-08-28 17:05:00
2293092,2024-08-28 17:00:00
2293070,2024-08-28 16:55:00
2293049,2024-08-28 16:50:00
2293027,2024-08-28 16:45:00
2293005,2024-08-28 16:40:00
2292983,2024-08-28 16:35:00
2292958,2024-08-28 16:30:00
2292939,2024-08-28 16:25:00
2292917,2024-08-28 16:20:00
2292895,2024-08-28 16:15:00
2292873,2024-08-28 16:10:00
2292851,2024-08-28 16:05:00
2292809,2024-08-28 16:00:00
2292787,2024-08-28 15:55:00
2292765,2024-08-28 15:50:00
2292743,2024-08-28 15:45:00
2292721,2024-08-28 15:40:00
2292699,2024-08-28 15:35:00
2292677,2024-08-28 15:30:00
2292655,2024-08-28 15:25:00
2292633,2024-08-28 15:20:00
2292613,2024-08-28 15:15:00
2292590,2024-08-28 15:10:00
2292570,2024-08-28 15:05:00
2292525,2024-08-28 15:00:00
2292508,2024-08-28 14:55:00
2292484,2024-08-28 14:50:00
2292462,2024-08-28 14:45:00
2292440,2024-08-28 14:40:00
2292418,2024-08-28 14:35:00
2292396,2024-08-28 14:30:00
2292376,2024-08-28 14:25:00
2292354,2024-08-28 14:20:00
2292332,2024-08-28 14:15:00
2292308,2024-08-28 14:10:00
2292286,2024-08-28 14:05:00
2292244,2024-08-28 14:00:00
2292222,2024-08-28 13:55:00
2292200,2024-08-28 13:50:00
2292178,2024-08-28 13:45:00
2292156,2024-08-28 13:40:00
2292134,2024-08-28 13:35:00
2292112,2024-08-28 13:30:00
2292092,2024-08-28 13:25:00
2292070,2024-08-28 13:20:00
2292048,2024-08-28 13:15:00
2292024,2024-08-28 13:10:00
2292004,2024-08-28 13:05:00
2291957,2024-08-28 13:00:00
2291938,2024-08-28 12:55:00
2291918,2024-08-28 12:50:00
2291898,2024-08-28 12:45:00
2291876,2024-08-28 12:40:00
2291855,2024-08-28 12:35:00
2291833,2024-08-28 12:30:00
2291815,2024-08-28 12:25:00
2291791,2024-08-28 12:20:00
2291769,2024-08-28 12:15:00
2291751,2024-08-28 12:10:00
2291710,2024-08-28 12:00:00
2291692,2024-08-28 11:30:00
2291650,2024-08-28 11:00:00
2291630,2024-08-28 10:30:00
2291592,2024-08-28 10:00:00
2291570,2024-08-28 09:30:00
2291527,2024-08-28 09:00:00
2291510,2024-08-28 08:30:00
2291470,2024-08-28 08:00:00
2291450,2024-08-28 07:30:00
2291410,2024-08-28 07:00:00
2291390,2024-08-28 06:30:00
2291347,2024-08-28 06:00:00
2291327,2024-08-28 05:30:00
2291290,2024-08-28 05:00:00
2291267,2024-08-28 04:30:00
2291230,2024-08-28 04:00:00
2291207,2024-08-28 03:30:00
2291167,2024-08-28 03:00:00
2291150,2024-08-28 02:30:00
2291110,2024-08-28 02:00:00
2291090,2024-08-28 01:30:00
2291050,2024-08-28 01:00:00
2291027,2024-08-28 00:30:00
2290999,2024-08-27 23:30:00
2290957,2024-08-27 23:00:00
2290937,2024-08-27 22:30:00
2290899,2024-08-27 22:00:00
2290879,2024-08-27 21:30:00
2290837,2024-08-27 21:00:00
2290819,2024-08-27 20:30:00
2290777,2024-08-27 20:00:00
2290757,2024-08-27 19:30:00
2290735,2024-08-27 19:15:00
2290715,2024-08-27 19:10:00
2290695,2024-08-27 19:05:00
2290652,2024-08-27 19:00:00
2290635,2024-08-27 18:55:00
2290614,2024-08-27 18:50:00
2290594,2024-08-27 18:45:00
2290576,2024-08-27 18:40:00
2290553,2024-08-27 18:30:00
2290516,2024-08-27 18:00:00
2290498,2024-08-27 17:30:00
2290456,2024-08-27 17:00:00
2290436,2024-08-27 16:30:00
2290393,2024-08-27 16:00:00
2290376,2024-08-27 15:30:00
2290336,2024-08-27 15:00:00
2290316,2024-08-27 14:30:00
2290278,2024-08-27 14:00:00
2290256,2024-08-27 13:30:00
2290218,2024-08-27 13:00:00
2290193,2024-08-27 12:30:00
2290176,2024-08-27 12:10:00
2290156,2024-08-27 11:30:00
2290138,2024-08-27 11:10:00
2290096,2024-08-27 11:00:00
2290076,2024-08-27 10:50:00
2290058,2024-08-27 10:40:00
2290036,2024-08-27 10:30:00
2290016,2024-08-27 10:20:00
2289996,2024-08-27 10:10:00
2289956,2024-08-27 10:00:00
2289936,2024-08-27 09:50:00
2289916,2024-08-27 09:40:00
2289898,2024-08-27 09:30:00
2289876,2024-08-27 09:20:00
2289856,2024-08-27 09:10:00
2289816,2024-08-27 09:00:00
2289794,2024-08-27 08:50:00
2289774,2024-08-27 08:45:00
2289754,2024-08-27 08:40:00
2289739,2024-08-27 08:35:00
2289719,2024-08-27 08:30:00
2289697,2024-08-27 08:20:00
2289677,2024-08-27 08:15:00
2289657,2024-08-27 08:10:00
2289637,2024-08-27 08:05:00
2289594,2024-08-27 08:00:00
2289575,2024-08-27 07:55:00
2289557,2024-08-27 07:50:00
2289535,2024-08-27 07:40:00
2289515,2024-08-27 07:35:00
2289495,2024-08-27 07:30:00
2289477,2024-08-27 07:25:00
2289452,2024-08-27 07:20:00
2289437,2024-08-27 07:15:00
2289415,2024-08-27 07:10:00
2289395,2024-08-27 07:05:00
2289354,2024-08-27 07:00:00
2289333,2024-08-27 06:55:00
2289312,2024-08-27 06:50:00
2289290,2024-08-27 06:45:00
2289269,2024-08-27 06:40:00
2289250,2024-08-27 06:35:00
2289227,2024-08-27 06:30:00
2289205,2024-08-27 06:25:00
2289183,2024-08-27 06:20:00
2289165,2024-08-27 06:15:00
2289143,2024-08-27 06:10:00
2289125,2024-08-27 06:05:00
2289083,2024-08-27 06:00:00
2289063,2024-08-27 05:55:00
2289040,2024-08-27 05:50:00
2289022,2024-08-27 05:45:00
2289001,2024-08-27 05:40:00
2288980,2024-08-27 05:35:00
2288959,2024-08-27 05:30:00
2288937,2024-08-27 05:25:00
2288916,2024-08-27 05:20:00
2288892,2024-08-27 05:15:00
2288877,2024-08-27 05:10:00
2288837,2024-08-27 05:00:00
2288814,2024-08-27 04:30:00
2288774,2024-08-27 04:00:00
2288757,2024-08-27 03:30:00
2288717,2024-08-27 03:00:00
2288697,2024-08-27 02:30:00
2288654,2024-08-27 02:00:00
2288637,2024-08-27 01:30:00
2288597,2024-08-27 01:00:00
2288577,2024-08-27 00:30:00
2288559,2024-08-27 00:00:00
2288544,2024-08-26 23:30:00
2288502,2024-08-26 23:00:00
2288479,2024-08-26 22:30:00
2288439,2024-08-26 22:00:00
2288422,2024-08-26 21:30:00
2288382,2024-08-26 21:00:00
2288362,2024-08-26 20:30:00
2288322,2024-08-26 20:00:00
2288299,2024-08-26 19:30:00
2288259,2024-08-26 19:00:00
2288242,2024-08-26 18:30:00
2288199,2024-08-26 18:00:00
2288182,2024-08-26 17:30:00
2288142,2024-08-26 17:00:00
2288122,2024-08-26 16:30:00
2288082,2024-08-26 16:00:00
2288062,2024-08-26 15:50:00
2288042,2024-08-26 15:40:00
2288022,2024-08-26 15:30:00
2288002,2024-08-26 15:20:00
2287984,2024-08-26 15:10:00
2287940,2024-08-26 15:00:00
2287920,2024-08-26 14:55:00
2287900,2024-08-26 14:50:00
2287880,2024-08-26 14:45:00
2287860,2024-08-26 14:40:00
2287839,2024-08-26 14:35:00
2287821,2024-08-26 14:30:00
2287801,2024-08-26 14:20:00
2287781,2024-08-26 14:10:00
2287743,2024-08-26 14:00:00
2287718,2024-08-26 13:50:00
2287701,2024-08-26 13:40:00
2287679,2024-08-26 13:30:00
2287656,2024-08-26 13:25:00
2287639,2024-08-26 13:20:00
2287619,2024-08-26 13:15:00
2287601,2024-08-26 13:10:00
2287575,2024-08-26 13:05:00
2287538,2024-08-26 13:00:00
2287518,2024-08-26 12:55:00
2287496,2024-08-26 12:50:00
2287476,2024-08-26 12:45:00
2287458,2024-08-26 12:40:00
2287437,2024-08-26 12:35:00
2287414,2024-08-26 12:30:00
2287393,2024-08-26 12:25:00
2287373,2024-08-26 12:20:00
2287351,2024-08-26 12:15:00
2287331,2024-08-26 12:10:00
2287311,2024-08-26 12:05:00
2287268,2024-08-26 12:00:00
2287251,2024-08-26 11:55:00
2287229,2024-08-26 11:50:00
2287209,2024-08-26 11:45:00
2287185,2024-08-26 11:40:00
2287165,2024-08-26 11:35:00
2287145,2024-08-26 11:30:00
2287124,2024-08-26 11:25:00
2287104,2024-08-26 11:20:00
2287082,2024-08-26 11:15:00
2287064,2024-08-26 11:10:00
2287024,2024-08-26 11:00:00
2287004,2024-08-26 10:30:00
2286961,2024-08-26 10:00:00
2286944,2024-08-26 09:30:00
2286904,2024-08-26 09:00:00
2286884,2024-08-26 08:30:00
2286846,2024-08-26 08:00:00
2286824,2024-08-26 07:30:00
2286784,2024-08-26 07:00:00
2286764,2024-08-26 06:30:00
2286724,2024-08-26 06:00:00
2286704,2024-08-26 05:30:00
2286661,2024-08-26 05:00:00
2286644,2024-08-26 04:30:00
2286601,2024-08-26 04:00:00
2286584,2024-08-26 03:30:00
2286564,2024-08-26 03:20:00
2286544,2024-08-26 03:10:00
2286504,2024-08-26 03:00:00
2286484,2024-08-26 02:50:00
2286466,2024-08-26 02:40:00
2286444,2024-08-26 02:30:00
2286426,2024-08-26 02:20:00
2286404,2024-08-26 02:10:00
2286364,2024-08-26 02:00:00
2286342,2024-08-26 01:55:00
2286319,2024-08-26 01:50:00
2286304,2024-08-26 01:45:00
2286282,2024-08-26 01:40:00
2286262,2024-08-26 01:35:00
2286242,2024-08-26 01:30:00
2286222,2024-08-26 01:25:00
2286202,2024-08-26 01:20:00
2286182,2024-08-26 01:15:00
2286162,2024-08-26 01:10:00
2286140,2024-08-26 01:05:00
2286098,2024-08-26 01:00:00
2286079,2024-08-26 00:55:00
2286057,2024-08-26 00:50:00
2286037,2024-08-26 00:45:00
2286017,2024-08-26 00:40:00
2285995,2024-08-26 00:35:00
2285973,2024-08-26 00:30:00
2285951,2024-08-26 00:25:00
2285929,2024-08-26 00:20:00
2285907,2024-08-26 00:15:00
2285885,2024-08-26 00:10:00
2285863,2024-08-26 00:05:00
2285828,2024-08-25 23:55:00
2285803,2024-08-25 23:50:00
2285784,2024-08-25 23:45:00
2285762,2024-08-25 23:40:00
2285740,2024-08-25 23:35:00
2285718,2024-08-25 23:30:00
2285696,2024-08-25 23:25:00
2285671,2024-08-25 23:20:00
2285649,2024-08-25 23:15:00
2285632,2024-08-25 23:10:00
2285610,2024-08-25 23:05:00
2285564,2024-08-25 23:00:00
2285546,2024-08-25 22:55:00
2285527,2024-08-25 22:50:00
2285506,2024-08-25 22:45:00
2285485,2024-08-25 22:40:00
2285463,2024-08-25 22:30:00
2285443,2024-08-25 22:20:00
2285423,2024-08-25 22:10:00
2285383,2024-08-25 22:00:00
2285365,2024-08-25 21:30:00
2285323,2024-08-25 21:00:00
2285303,2024-08-25 20:30:00
2285281,2024-08-25 20:25:00
2285258,2024-08-25 20:20:00
2285241,2024-08-25 20:15:00
2285223,2024-08-25 20:10:00
2285180,2024-08-25 20:00:00
2285163,2024-08-25 19:30:00
2285123,2024-08-25 19:00:00
2285100,2024-08-25 18:30:00
2285063,2024-08-25 18:00:00
2285043,2024-08-25 17:30:00
2285003,2024-08-25 17:00:00
2284985,2024-08-25 16:30:00
2284965,2024-08-25 16:20:00
2284943,2024-08-25 16:10:00
2284903,2024-08-25 16:00:00
2284883,2024-08-25 15:50:00
2284863,2024-08-25 15:40:00
2284841,2024-08-25 15:30:00
2284818,2024-08-25 15:25:00
2284798,2024-08-25 15:20:00
2284781,2024-08-25 15:15:00
2284763,2024-08-25 15:10:00
2284720,2024-08-25 15:00:00
2284700,2024-08-25 14:30:00
2284665,2024-08-25 14:00:00
2284645,2024-08-25 13:30:00
2284603,2024-08-25 13:00:00
2284585,2024-08-25 12:30:00
2284543,2024-08-25 12:00:00
2284523,2024-08-25 11:30:00
2284483,2024-08-25 11:00:00
2284463,2024-08-25 10:30:00
2284423,2024-08-25 10:00:00
2284403,2024-08-25 09:30:00
2284363,2024-08-25 09:00:00
2284343,2024-08-25 08:30:00
2284300,2024-08-25 08:00:00
2284280,2024-08-25 07:30:00
2284240,2024-08-25 07:00:00
2284223,2024-08-25 06:30:00
2284180,2024-08-25 06:00:00
2284163,2024-08-25 05:30:00
2284125,2024-08-25 05:00:00
2284100,2024-08-25 04:30:00
2284063,2024-08-25 04:00:00
2284040,2024-08-25 03:30:00
2284005,2024-08-25 03:00:00
2283980,2024-08-25 02:30:00
2283942,2024-08-25 02:00:00
2283925,2024-08-25 01:30:00
2283882,2024-08-25 01:00:00
2283865,2024-08-25 00:30:00
2283832,2024-08-24 23:30:00
2283792,2024-08-24 23:00:00
2283772,2024-08-24 22:30:00
2283729,2024-08-24 22:00:00
2283712,2024-08-24 21:30:00
2283672,2024-08-24 21:00:00
2283654,2024-08-24 20:30:00
2283612,2024-08-24 20:00:00
2283592,2024-08-24 19:30:00
2283552,2024-08-24 19:00:00
2283534,2024-08-24 18:30:00
2283489,2024-08-24 18:00:00
2283472,2024-08-24 17:30:00
2283432,2024-08-24 17:00:00
2283412,2024-08-24 16:30:00
2283372,2024-08-24 16:00:00
2283354,2024-08-24 15:30:00
2283309,2024-08-24 15:00:00
2283292,2024-08-24 14:30:00
2283252,2024-08-24 14:00:00
2283234,2024-08-24 13:30:00
2283192,2024-08-24 13:00:00
2283172,2024-08-24 12:30:00
2283129,2024-08-24 12:00:00
2283112,2024-08-24 11:30:00
2283069,2024-08-24 11:00:00
2283052,2024-08-24 10:30:00
2283009,2024-08-24 10:00:00
2282989,2024-08-24 09:30:00
2282952,2024-08-24 09:00:00
2282932,2024-08-24 08:30:00
2282892,2024-08-24 08:00:00
2282872,2024-08-24 07:30:00
2282829,2024-08-24 07:00:00
2282809,2024-08-24 06:30:00
2282772,2024-08-24 06:00:00
2282749,2024-08-24 05:30:00
2282712,2024-08-24 05:00:00
2282692,2024-08-24 04:30:00
2282652,2024-08-24 04:00:00
2282632,2024-08-24 03:30:00
2282592,2024-08-24 03:00:00
2282572,2024-08-24 02:30:00
2282532,2024-08-24 02:00:00
2282514,2024-08-24 01:30:00
2282472,2024-08-24 01:00:00
2282452,2024-08-24 00:30:00
2282434,2024-08-24 00:00:00
2282417,2024-08-23 23:30:00
2282377,2024-08-23 23:00:00
2282357,2024-08-23 22:30:00
2282314,2024-08-23 22:00:00
2282297,2024-08-23 21:30:00
2282254,2024-08-23 21:00:00
2282237,2024-08-23 20:30:00
2282197,2024-08-23 20:00:00
2282177,2024-08-23 19:30:00
2282134,2024-08-23 19:00:00
