Starting job 1013352
Training with:
    architecture = [32, 32],
    stride = 2,
    filter_size = [3, 3],
    leaky_slope = 0.2,
    max_pool = True,
    layer norm = True,
    loss = BCELoss(),
    batch size = 64,
    num_epochs = 1,
    scheduled_sampling = False,
    bias = True,
    transpose = True,
    use_lstm_output = False,
    scheduler = False,
    initial_lr = 0.01,
    gamma = 0.5.

CUDA is available!
Data shape: (20, 10000, 64, 64)
Epoch [1/1], Batch [101], Loss: 256656.375000
Epoch [1/1], Batch [111], Loss: 251403.390625
Epoch [1/1], Batch [121], Loss: 269133.437500
Epoch [1/1], Batch [131], Loss: 256492.765625
Epoch [1/1], Batch [141], Loss: 254813.593750
Epoch [1/1], Batch [151], Loss: 243755.093750
Epoch [1/1], Batch [161], Loss: 261327.562500
Epoch [1/1], Batch [171], Loss: 246890.390625
Epoch [1/1], Batch [181], Loss: 246242.531250
Epoch [1/1], Batch [191], Loss: 246740.593750
Epoch [1/1], Batch [201], Loss: 242524.500000
Epoch [1/1], Batch [211], Loss: 235458.906250
Epoch [1/1], Batch [221], Loss: 251452.687500
Epoch [1/1], Batch [231], Loss: 250098.296875
Epoch [1/1], Batch [241], Loss: 266180.875000
Epoch [1/1], Batch [251], Loss: 260038.078125
Epoch [1/1], Batch [261], Loss: 247718.468750
Epoch [1/1], Batch [271], Loss: 258543.296875
Epoch [1/1], Batch [281], Loss: 249761.640625
Seq_Len: 9, Epoch [1/1] - Average Train Loss: 250914.2630
Seq_Len: 9, Epoch [1/1] - Average Test Loss: 241865.1624
Elapsed time: 3895.29 seconds
Seq_Len: 9, Epoch [1/1] - Average Validation Loss: 245564.3845
Elapsed time: 3903.37 seconds

Training complete!
Totoal elapsed time: 3903.37 seconds
CUDA is available!
